reconciliation_status,match_id,tournament_id,season,match_date,home_team,away_team,score_source,matches_status,events_status,events_normal_home,events_normal_away
matched,9431735,57,20/21,2021-04-15,stranraer,stenhousemuir,events_raw_normaltime,finished,finished,4.0,0.0
matched,9431736,57,20/21,2021-04-13,albion-rovers,cowdenbeath,events_raw_normaltime,finished,finished,0.0,0.0
matched,9431737,57,20/21,2021-04-10,stranraer,edinburgh-city-fc,events_raw_normaltime,finished,finished,0.0,1.0
matched,9431738,57,20/21,2021-04-17,cowdenbeath,stirling-albion,events_raw_normaltime,finished,finished,1.0,5.0
matched,9431739,57,20/21,2021-04-17,annan-athletic,brechin-city,events_raw_normaltime,finished,finished,3.0,0.0
matched,9431740,57,20/21,2021-04-13,stenhousemuir,elgin-city,events_raw_normaltime,finished,finished,2.0,0.0
matched,9431741,57,20/21,2021-04-13,stirling-albion,stranraer,events_raw_normaltime,finished,finished,0.0,1.0
matched,9431742,57,20/21,2021-04-10,stenhousemuir,queens-park-fc,events_raw_normaltime,finished,finished,1.0,3.0
matched,9431743,57,20/21,2021-04-10,cowdenbeath,elgin-city,events_raw_normaltime,finished,finished,1.0,0.0
matched,9431746,57,20/21,2021-04-20,stirling-albion,edinburgh-city-fc,events_raw_normaltime,finished,finished,0.0,1.0
matched,9431747,57,20/21,2021-04-13,edinburgh-city-fc,brechin-city,events_raw_normaltime,finished,finished,2.0,1.0
matched,9431748,57,20/21,2021-04-20,albion-rovers,stranraer,events_raw_normaltime,finished,finished,0.0,2.0
matched,9431749,57,20/21,2021-04-13,queens-park-fc,annan-athletic,events_raw_normaltime,finished,finished,1.0,0.0
matched,9431750,57,20/21,2021-04-08,stenhousemuir,cowdenbeath,events_raw_normaltime,finished,finished,1.0,0.0
matched,9431751,57,20/21,2021-04-10,brechin-city,albion-rovers,events_raw_normaltime,finished,finished,2.0,4.0
matched,9431752,57,20/21,2021-04-10,annan-athletic,stirling-albion,events_raw_normaltime,finished,finished,1.0,2.0
matched,9431753,55,20/21,2021-04-13,dunfermline-athletic,dundee-fc,events_raw_normaltime,finished,finished,0.0,0.0
matched,9434155,56,20/21,2021-04-08,clyde-fc,forfar-athletic,events_raw_normaltime,finished,finished,3.0,0.0
matched,9434156,56,20/21,2021-04-08,dumbarton,east-fife,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573751,54,21/22,2022-03-19,heart-of-midlothian,livingston,events_raw_normaltime,finished,finished,2.0,0.0
matched,9573752,54,21/22,2022-03-06,livingston,celtic,events_raw_normaltime,finished,finished,1.0,3.0
matched,9573753,54,21/22,2022-03-20,dundee-fc,rangers,events_raw_normaltime,finished,finished,1.0,2.0
matched,9573754,54,21/22,2022-03-05,rangers,aberdeen,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573755,54,21/22,2022-03-05,ross-county,st-mirren,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573758,54,21/22,2022-01-29,hibernian,livingston,events_raw_normaltime,finished,finished,2.0,3.0
matched,9573759,54,21/22,2022-03-19,aberdeen,hibernian,events_raw_normaltime,finished,finished,3.0,1.0
matched,9573760,54,21/22,2022-03-19,celtic,ross-county,events_raw_normaltime,finished,finished,4.0,0.0
matched,9573762,54,21/22,2022-03-05,dundee-united,heart-of-midlothian,events_raw_normaltime,finished,finished,2.0,2.0
matched,9573763,54,21/22,2022-02-27,hibernian,celtic,events_raw_normaltime,finished,finished,0.0,0.0
matched,9573764,54,21/22,2022-01-29,celtic,dundee-united,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573765,54,21/22,2021-12-26,aberdeen,dundee-fc,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573766,54,21/22,2022-03-19,st-johnstone,motherwell,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573767,54,21/22,2022-02-05,st-johnstone,dundee-united,events_raw_normaltime,finished,finished,0.0,0.0
matched,9573768,54,21/22,2021-12-26,motherwell,livingston,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573802,55,21/22,2022-04-29,dunfermline-athletic,queen-of-the-south,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573803,55,21/22,2022-04-01,greenock-morton,kilmarnock,events_raw_normaltime,finished,finished,1.0,1.0
matched,9573804,54,21/22,2022-04-02,st-johnstone,livingston,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573805,54,21/22,2022-04-02,hibernian,dundee-united,events_raw_normaltime,finished,finished,1.0,1.0
matched,9573806,54,21/22,2022-04-10,st-mirren,rangers,events_raw_normaltime,finished,finished,0.0,4.0
matched,9573807,54,21/22,2022-04-09,aberdeen,ross-county,events_raw_normaltime,finished,finished,0.0,1.0
matched,9573808,55,21/22,2022-04-23,partick-thistle,dunfermline-athletic,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573809,55,21/22,2022-04-29,ayr-united,partick-thistle,events_raw_normaltime,finished,finished,2.0,0.0
matched,9573810,55,21/22,2022-04-15,inverness-caledonian-thistle,kilmarnock,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573811,55,21/22,2022-04-23,queen-of-the-south,ayr-united,events_raw_normaltime,finished,finished,1.0,1.0
matched,9573812,54,21/22,2021-07-31,ross-county,st-johnstone,events_raw_normaltime,finished,finished,0.0,0.0
matched,9573813,54,21/22,2021-08-08,hibernian,ross-county,events_raw_normaltime,finished,finished,3.0,0.0
matched,9573814,54,21/22,2022-04-02,ross-county,heart-of-midlothian,events_raw_normaltime,finished,finished,1.0,1.0
matched,9573815,55,21/22,2021-08-07,dunfermline-athletic,partick-thistle,events_raw_normaltime,finished,finished,0.0,3.0
matched,9573816,55,21/22,2021-07-31,greenock-morton,dunfermline-athletic,events_raw_normaltime,finished,finished,2.0,2.0
matched,9573817,55,21/22,2021-08-07,queen-of-the-south,kilmarnock,events_raw_normaltime,finished,finished,0.0,1.0
matched,9573818,54,21/22,2021-08-07,dundee-united,rangers,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573819,55,21/22,2021-07-31,raith-rovers,hamilton-academical,events_raw_normaltime,finished,finished,4.0,4.0
matched,9573820,55,21/22,2021-07-31,arbroath,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,0.0,1.0
matched,9573821,54,21/22,2021-07-31,heart-of-midlothian,celtic,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573822,54,21/22,2021-08-08,livingston,aberdeen,events_raw_normaltime,finished,finished,1.0,2.0
matched,9573823,54,21/22,2021-08-08,celtic,dundee-fc,events_raw_normaltime,finished,finished,6.0,0.0
matched,9573824,55,21/22,2021-07-31,partick-thistle,queen-of-the-south,events_raw_normaltime,finished,finished,3.0,2.0
matched,9573825,55,21/22,2021-08-02,kilmarnock,ayr-united,events_raw_normaltime,finished,finished,2.0,0.0
matched,9573826,55,21/22,2021-08-07,hamilton-academical,greenock-morton,events_raw_normaltime,finished,finished,0.0,1.0
matched,9573827,54,21/22,2021-08-01,motherwell,hibernian,events_raw_normaltime,finished,finished,2.0,3.0
matched,9573828,55,21/22,2021-08-07,inverness-caledonian-thistle,raith-rovers,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573829,54,21/22,2021-08-08,st-johnstone,motherwell,events_raw_normaltime,finished,finished,1.0,1.0
matched,9573831,55,21/22,2021-08-28,dunfermline-athletic,arbroath,events_raw_normaltime,finished,finished,0.0,3.0
matched,9573832,55,21/22,2021-08-21,hamilton-academical,kilmarnock,events_raw_normaltime,finished,finished,0.0,2.0
matched,9573833,55,21/22,2021-08-21,arbroath,partick-thistle,events_raw_normaltime,finished,finished,3.0,1.0
matched,9573834,55,21/22,2021-08-21,inverness-caledonian-thistle,ayr-united,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573835,55,21/22,2021-09-11,arbroath,hamilton-academical,events_raw_normaltime,finished,finished,4.0,0.0
matched,9573836,55,21/22,2021-08-28,queen-of-the-south,hamilton-academical,events_raw_normaltime,finished,finished,1.0,2.0
matched,9573837,54,21/22,2021-10-23,dundee-united,motherwell,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573838,55,21/22,2021-09-11,ayr-united,dunfermline-athletic,events_raw_normaltime,finished,finished,3.0,1.0
matched,9573839,55,21/22,2021-08-28,partick-thistle,greenock-morton,events_raw_normaltime,finished,finished,3.0,0.0
matched,9573840,54,21/22,2021-12-04,rangers,dundee-fc,events_raw_normaltime,finished,finished,3.0,0.0
matched,9573841,55,21/22,2021-11-20,raith-rovers,greenock-morton,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573842,54,21/22,2021-10-27,st-johnstone,heart-of-midlothian,events_raw_normaltime,finished,finished,1.0,1.0
matched,9573843,55,21/22,2021-09-11,raith-rovers,queen-of-the-south,events_raw_normaltime,finished,finished,0.0,1.0
matched,9573844,55,21/22,2021-09-24,arbroath,kilmarnock,events_raw_normaltime,finished,finished,0.0,0.0
matched,9573845,54,21/22,2021-09-26,hibernian,st-johnstone,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573846,55,21/22,2021-10-30,partick-thistle,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,0.0,0.0
matched,9573847,55,21/22,2021-09-11,kilmarnock,greenock-morton,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573848,55,21/22,2021-10-02,greenock-morton,arbroath,events_raw_normaltime,finished,finished,2.0,2.0
matched,9573849,55,21/22,2021-10-02,partick-thistle,ayr-united,events_raw_normaltime,finished,finished,4.0,0.0
matched,9573850,54,21/22,2021-11-07,dundee-fc,celtic,events_raw_normaltime,finished,finished,2.0,4.0
matched,9573851,54,21/22,2021-09-25,motherwell,ross-county,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573852,54,21/22,2021-10-02,st-johnstone,dundee-fc,events_raw_normaltime,finished,finished,3.0,1.0
matched,9573853,54,21/22,2021-08-29,st-mirren,st-johnstone,events_raw_normaltime,finished,finished,0.0,0.0
matched,9573854,54,21/22,2021-09-25,dundee-fc,rangers,events_raw_normaltime,finished,finished,0.0,1.0
matched,9573855,54,21/22,2021-08-22,st-johnstone,dundee-united,events_raw_normaltime,finished,finished,0.0,1.0
matched,9573856,55,21/22,2021-10-30,kilmarnock,queen-of-the-south,events_raw_normaltime,finished,finished,4.0,0.0
matched,9573857,55,21/22,2021-11-06,dunfermline-athletic,greenock-morton,events_raw_normaltime,finished,finished,1.0,3.0
matched,9573858,55,21/22,2021-10-26,greenock-morton,partick-thistle,events_raw_normaltime,finished,finished,0.0,0.0
matched,9573859,54,21/22,2021-11-06,st-johnstone,st-mirren,events_raw_normaltime,finished,finished,0.0,0.0
matched,9573860,54,21/22,2021-08-28,motherwell,dundee-fc,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573861,54,21/22,2021-09-11,st-mirren,dundee-united,events_raw_normaltime,finished,finished,0.0,0.0
matched,9573862,54,21/22,2021-08-28,dundee-united,heart-of-midlothian,events_raw_normaltime,finished,finished,0.0,2.0
matched,9573863,55,21/22,2021-11-13,hamilton-academical,raith-rovers,events_raw_normaltime,finished,finished,0.0,3.0
matched,9573864,54,21/22,2021-09-19,dundee-united,dundee-fc,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573865,55,21/22,2021-11-06,ayr-united,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,2.0,2.0
matched,9573866,54,21/22,2021-09-11,st-johnstone,rangers,events_raw_normaltime,finished,finished,1.0,2.0
matched,9573867,55,21/22,2021-11-13,inverness-caledonian-thistle,dunfermline-athletic,events_raw_normaltime,finished,finished,1.0,2.0
matched,9573868,55,21/22,2021-10-16,raith-rovers,arbroath,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573869,54,21/22,2021-09-25,heart-of-midlothian,livingston,events_raw_normaltime,finished,finished,3.0,0.0
matched,9573870,55,21/22,2021-11-20,partick-thistle,hamilton-academical,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573871,55,21/22,2021-12-03,inverness-caledonian-thistle,kilmarnock,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573872,54,21/22,2021-10-03,rangers,hibernian,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573873,54,21/22,2021-08-29,aberdeen,ross-county,events_raw_normaltime,finished,finished,1.0,1.0
matched,9573874,54,21/22,2021-10-02,heart-of-midlothian,motherwell,events_raw_normaltime,finished,finished,2.0,0.0
matched,9573875,55,21/22,2021-12-04,queen-of-the-south,partick-thistle,events_raw_normaltime,finished,finished,0.0,0.0
matched,9573876,55,21/22,2021-10-02,kilmarnock,raith-rovers,events_raw_normaltime,finished,finished,1.0,3.0
matched,9573877,54,21/22,2021-08-21,livingston,motherwell,events_raw_normaltime,finished,finished,1.0,2.0
matched,9573878,55,21/22,2021-11-13,arbroath,queen-of-the-south,events_raw_normaltime,finished,finished,1.0,1.0
matched,9573879,54,21/22,2021-08-28,hibernian,livingston,events_raw_normaltime,finished,finished,2.0,0.0
matched,9573880,55,21/22,2021-10-02,hamilton-academical,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573881,55,21/22,2021-12-04,hamilton-academical,dunfermline-athletic,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573882,55,21/22,2021-10-30,raith-rovers,ayr-united,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573883,55,21/22,2021-11-06,queen-of-the-south,raith-rovers,events_raw_normaltime,finished,finished,1.0,1.0
matched,9573884,54,21/22,2021-09-11,motherwell,aberdeen,events_raw_normaltime,finished,finished,2.0,0.0
matched,9573885,54,21/22,2021-09-26,celtic,dundee-united,events_raw_normaltime,finished,finished,1.0,1.0
matched,9573886,54,21/22,2021-10-02,dundee-united,ross-county,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573887,55,21/22,2021-12-04,arbroath,raith-rovers,events_raw_normaltime,finished,finished,0.0,0.0
matched,9573888,55,21/22,2021-10-30,arbroath,dunfermline-athletic,events_raw_normaltime,finished,finished,4.0,2.0
matched,9573889,55,21/22,2021-08-21,greenock-morton,queen-of-the-south,events_raw_normaltime,finished,finished,2.0,3.0
matched,9573890,54,21/22,2021-09-26,st-mirren,aberdeen,events_raw_normaltime,finished,finished,3.0,2.0
matched,9573891,55,21/22,2021-10-30,greenock-morton,hamilton-academical,events_raw_normaltime,finished,finished,1.0,1.0
matched,9573892,54,21/22,2021-10-03,aberdeen,celtic,events_raw_normaltime,finished,finished,1.0,2.0
matched,9573893,55,21/22,2021-09-11,inverness-caledonian-thistle,partick-thistle,events_raw_normaltime,finished,finished,3.0,1.0
matched,9573894,54,21/22,2021-09-18,aberdeen,st-johnstone,events_raw_normaltime,finished,finished,0.0,1.0
matched,9573895,54,21/22,2021-12-15,rangers,st-johnstone,events_raw_normaltime,finished,finished,2.0,0.0
matched,9573896,55,21/22,2021-12-04,greenock-morton,ayr-united,events_raw_normaltime,finished,finished,2.0,2.0
matched,9573897,55,21/22,2021-09-18,queen-of-the-south,arbroath,events_raw_normaltime,finished,finished,0.0,2.0
matched,9573898,54,21/22,2021-09-11,dundee-fc,livingston,events_raw_normaltime,finished,finished,0.0,0.0
matched,9573899,55,21/22,2021-08-28,kilmarnock,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,0.0,1.0
matched,9573900,54,21/22,2021-07-31,dundee-fc,st-mirren,events_raw_normaltime,finished,finished,2.0,2.0
matched,9573901,54,21/22,2021-08-01,aberdeen,dundee-united,events_raw_normaltime,finished,finished,2.0,0.0
matched,9573902,54,21/22,2021-11-20,motherwell,heart-of-midlothian,events_raw_normaltime,finished,finished,2.0,0.0
matched,9573903,54,21/22,2021-08-22,dundee-fc,hibernian,events_raw_normaltime,finished,finished,2.0,2.0
matched,9573905,54,21/22,2022-01-25,st-mirren,aberdeen,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573906,55,21/22,2022-03-19,kilmarnock,queen-of-the-south,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573907,54,21/22,2022-01-26,heart-of-midlothian,celtic,events_raw_normaltime,finished,finished,1.0,2.0
matched,9573908,55,21/22,2022-03-19,arbroath,ayr-united,events_raw_normaltime,finished,finished,1.0,0.0
matched,9573909,54,21/22,2022-02-19,motherwell,aberdeen,events_raw_normaltime,finished,finished,1.0,1.0
matched,9573910,54,21/22,2021-12-26,heart-of-midlothian,ross-county,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573911,55,21/22,2022-03-26,inverness-caledonian-thistle,dunfermline-athletic,events_raw_normaltime,finished,finished,2.0,0.0
matched,9573912,55,21/22,2022-03-05,kilmarnock,hamilton-academical,events_raw_normaltime,finished,finished,2.0,0.0
matched,9573913,55,21/22,2022-03-12,greenock-morton,partick-thistle,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573914,55,21/22,2022-01-02,arbroath,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,0.0,0.0
matched,9573915,54,21/22,2021-12-18,motherwell,st-johnstone,events_raw_normaltime,finished,finished,2.0,0.0
matched,9573916,55,21/22,2022-01-14,partick-thistle,kilmarnock,events_raw_normaltime,finished,finished,1.0,1.0
matched,9573917,54,21/22,2022-02-05,livingston,aberdeen,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573919,55,21/22,2022-03-18,dunfermline-athletic,greenock-morton,events_raw_normaltime,finished,finished,1.0,1.0
matched,9573921,54,21/22,2022-02-09,heart-of-midlothian,dundee-fc,events_raw_normaltime,finished,finished,1.0,2.0
matched,9573922,55,21/22,2022-03-12,hamilton-academical,dunfermline-athletic,events_raw_normaltime,finished,finished,2.0,2.0
matched,9573924,55,21/22,2022-01-02,queen-of-the-south,hamilton-academical,events_raw_normaltime,finished,finished,0.0,3.0
matched,9573925,55,21/22,2022-03-19,raith-rovers,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,2.0,3.0
matched,9573926,55,21/22,2022-01-15,raith-rovers,arbroath,events_raw_normaltime,finished,finished,1.0,2.0
matched,9573927,54,21/22,2022-02-05,hibernian,st-mirren,events_raw_normaltime,finished,finished,0.0,1.0
matched,9573928,55,21/22,2021-12-18,arbroath,greenock-morton,events_raw_normaltime,finished,finished,2.0,1.0
matched,9573929,55,21/22,2021-12-11,dunfermline-athletic,queen-of-the-south,events_raw_normaltime,finished,finished,3.0,3.0
matched,9573930,54,21/22,2022-02-27,rangers,motherwell,events_raw_normaltime,finished,finished,2.0,2.0
matched,9573931,55,21/22,2021-12-10,ayr-united,hamilton-academical,events_raw_normaltime,finished,finished,1.0,1.0
matched,9573933,54,21/22,2021-12-11,dundee-united,livingston,events_raw_normaltime,finished,finished,0.0,1.0
matched,9573934,54,21/22,2022-03-02,celtic,st-mirren,events_raw_normaltime,finished,finished,2.0,0.0
matched,9573935,54,21/22,2021-12-18,dundee-fc,heart-of-midlothian,events_raw_normaltime,finished,finished,0.0,1.0
matched,9573936,54,21/22,2021-12-11,ross-county,dundee-fc,events_raw_normaltime,finished,finished,3.0,2.0
matched,9573937,54,21/22,2022-02-26,dundee-fc,livingston,events_raw_normaltime,finished,finished,0.0,4.0
