club,match_id,match_date,season,current_tier,previous_observed_tier,home_entry_match_number,window,home_score,away_score,goal_difference,method_note
st-mirren,8736252,2021-02-10,20/21,54,54,4,1-5,0.0,4.0,-4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
st-mirren,9336617,2021-02-17,20/21,54,54,5,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
st-mirren,8736343,2021-02-20,20/21,54,54,6,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
st-mirren,9325883,2021-02-24,20/21,54,54,7,6-10,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
st-mirren,8736269,2021-02-27,20/21,54,54,8,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
st-mirren,9574012,2021-08-07,21/22,54,54,9,6-10,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
st-mirren,9573853,2021-08-29,21/22,54,54,10,6-10,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
st-mirren,9573861,2021-09-11,21/22,54,54,11,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
st-mirren,9573890,2021-09-26,21/22,54,54,12,11-20,3.0,2.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
st-mirren,9574213,2021-10-24,21/22,54,54,13,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
st-mirren,9574120,2021-10-30,21/22,54,54,14,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
st-mirren,9574178,2021-11-20,21/22,54,54,15,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
st-mirren,9574237,2021-12-01,21/22,54,54,16,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
st-mirren,9574336,2021-12-11,21/22,54,54,17,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
st-mirren,9574485,2021-12-22,21/22,54,54,18,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
st-mirren,9573905,2022-01-25,21/22,54,54,19,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
st-mirren,10035833,2022-02-01,21/22,54,54,20,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,8736296,2021-01-10,20/21,54,,1,1-5,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,9242026,2021-01-20,20/21,54,54,2,1-5,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,8736291,2021-01-27,20/21,54,54,3,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,9298784,2021-01-30,20/21,54,54,4,1-5,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,8736293,2021-02-06,20/21,54,54,5,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,8736265,2021-03-03,20/21,54,54,6,6-10,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,9362010,2021-03-13,20/21,54,54,7,6-10,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,8736251,2021-03-20,20/21,54,54,8,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,9573822,2021-08-08,21/22,54,54,9,6-10,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,9573877,2021-08-21,21/22,54,54,10,6-10,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,9574127,2021-09-19,21/22,54,54,11,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,9574210,2021-10-02,21/22,54,54,12,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,9574114,2021-10-27,21/22,54,54,13,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,9574091,2021-11-28,21/22,54,54,14,11-20,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,9574084,2021-12-05,21/22,54,54,15,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,9935157,2021-12-08,21/22,54,54,16,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,9574504,2021-12-18,21/22,54,54,17,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,10035828,2022-01-18,21/22,54,54,18,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,10035837,2022-02-01,21/22,54,54,19,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,9573917,2022-02-05,21/22,54,54,20,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,12477137,2024-08-03,24/25,55,54,1,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,12476936,2024-08-24,24/25,55,55,2,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,12476927,2024-09-14,24/25,55,55,3,1-5,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,12476918,2024-09-28,24/25,55,55,4,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,12473121,2024-10-26,24/25,55,55,5,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,12476913,2024-11-02,24/25,55,55,6,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,12476902,2024-11-16,24/25,55,55,7,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,12476885,2024-12-13,24/25,55,55,8,6-10,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,12476882,2024-12-21,24/25,55,55,9,6-10,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,13314047,2025-01-14,24/25,55,55,10,6-10,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,12476863,2025-01-25,24/25,55,55,11,11-20,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,12476852,2025-02-15,24/25,55,55,12,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,12476837,2025-02-25,24/25,55,55,13,11-20,3.0,2.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,12476830,2025-03-05,24/25,55,55,14,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,12476815,2025-03-25,24/25,55,55,15,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,12476809,2025-04-05,24/25,55,55,16,11-20,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,12476802,2025-04-18,24/25,55,55,17,11-20,5.0,0.0,5.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,12473059,2025-05-02,24/25,55,55,18,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,14035137,2025-08-09,25/26,54,55,1,1-5,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,14035128,2025-08-30,25/26,54,54,2,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,14035151,2025-09-28,25/26,54,54,3,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,14035171,2025-10-25,25/26,54,54,4,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,14035209,2025-11-01,25/26,54,54,5,1-5,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,14035199,2025-11-30,25/26,54,54,6,6-10,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,14035221,2025-12-13,25/26,54,54,7,6-10,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,14035228,2025-12-27,25/26,54,54,8,6-10,2.0,4.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,14035234,2025-12-30,25/26,54,54,9,6-10,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,14035249,2026-01-10,25/26,54,54,10,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,15335315,2026-01-20,25/26,54,54,11,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,14035272,2026-01-31,25/26,54,54,12,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,14035265,2026-02-04,25/26,54,54,13,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,14035284,2026-02-22,25/26,54,54,14,11-20,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,14035290,2026-02-28,25/26,54,54,15,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,14035307,2026-04-05,25/26,54,54,16,11-20,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,16362198,2026-08-01,26/27,55,54,1,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,16362207,2026-08-22,26/27,55,55,2,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
livingston,16362218,2026-09-04,26/27,55,55,3,1-5,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,8736264,2021-01-11,20/21,54,,1,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,8736317,2021-01-16,20/21,54,54,2,1-5,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,8736263,2021-01-27,20/21,54,54,3,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,9264468,2021-01-30,20/21,54,54,4,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,8736274,2021-02-06,20/21,54,54,5,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,9264416,2021-02-17,20/21,54,54,6,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,8736268,2021-02-27,20/21,54,54,7,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,8736248,2021-03-21,20/21,54,54,8,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,9573823,2021-08-08,21/22,54,54,9,6-10,6.0,0.0,6.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,9574136,2021-08-21,21/22,54,54,10,6-10,6.0,0.0,6.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,9574211,2021-09-11,21/22,54,54,11,11-20,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,9573885,2021-09-26,21/22,54,54,12,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,9574209,2021-10-23,21/22,54,54,13,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,9574072,2021-10-30,21/22,54,54,14,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,9574153,2021-11-28,21/22,54,54,15,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,9574207,2021-12-02,21/22,54,54,16,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,9574386,2021-12-12,21/22,54,54,17,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,10035829,2022-01-17,21/22,54,54,18,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,9573764,2022-01-29,21/22,54,54,19,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
celtic,10035836,2022-02-02,21/22,54,54,20,11-20,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,9274711,2021-01-12,20/21,54,,1,1-5,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,8736284,2021-01-27,20/21,54,54,2,1-5,1.0,5.0,-4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,8736292,2021-01-30,20/21,54,54,3,1-5,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,8736273,2021-02-13,20/21,54,54,4,1-5,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,8736250,2021-03-07,20/21,54,54,5,1-5,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,8736255,2021-03-20,20/21,54,54,6,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,9573818,2021-08-07,21/22,54,54,7,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,9573862,2021-08-28,21/22,54,54,8,6-10,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,9573864,2021-09-19,21/22,54,54,9,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,9573886,2021-10-02,21/22,54,54,10,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,9573837,2021-10-23,21/22,54,54,11,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,9574198,2021-10-30,21/22,54,54,12,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,9574088,2021-11-20,21/22,54,54,13,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,9574095,2021-12-05,21/22,54,54,14,11-20,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,9573933,2021-12-11,21/22,54,54,15,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,9574496,2021-12-26,21/22,54,54,16,11-20,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,10041722,2022-01-18,21/22,54,54,17,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,9574474,2022-01-26,21/22,54,54,18,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,9574410,2022-02-09,21/22,54,54,19,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,9574452,2022-02-20,21/22,54,54,20,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,11395852,2023-08-12,23/24,55,54,1,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,11395840,2023-09-02,23/24,55,55,2,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,11395833,2023-09-16,23/24,55,55,3,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,11395823,2023-09-30,23/24,55,55,4,1-5,4.0,1.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,11395809,2023-10-27,23/24,55,55,5,1-5,6.0,0.0,6.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,11395798,2023-11-04,23/24,55,55,6,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,11395783,2023-12-09,23/24,55,55,7,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
dundee-united,11395775,2023-12-16,23/24,55,55,8,6-10,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
