club,season,previous_observed_season,previous_tier,current_tier,movement_direction,match_id,match_date,opponent,is_home,new_season_match_number,window,matches_observed_in_new_season,tier_season_observed_fixtures,tier_season_expected_fixtures,tier_season_fixture_coverage,tier_season_archive_complete,has_complete_20_match_window,goals_for,goals_against,goal_difference,win,market_team_probability,bbc_shot_difference,bbc_proxy_xg_difference,transition_definition
heart-of-midlothian,21/22,20/21,55,54,upward_tier_move,9573935,2021-12-18,dundee-fc,0,19,11-20,33,198,228,0.868,0,1,1.0,0.0,1.0,1,0.520685,9.000,,consecutive observed seasons changed tier; mechanism unverified
heart-of-midlothian,21/22,20/21,55,54,upward_tier_move,9573910,2021-12-26,ross-county,1,20,11-20,33,198,228,0.868,0,1,2.0,1.0,1.0,1,,4.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574011,2021-07-31,annan-athletic,0,1,1-5,36,180,180,1.000,1,1,2.0,0.0,2.0,1,,-3.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574164,2021-08-07,edinburgh-city-fc,1,2,1-5,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.409093,3.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574184,2021-08-14,kelty-hearts-fc,1,3,1-5,36,180,180,1.000,1,1,2.0,2.0,0.0,0,0.175362,-10.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574110,2021-08-21,elgin-city,0,4,1-5,36,180,180,1.000,1,1,1.0,1.0,0.0,0,,5.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574152,2021-08-28,stranraer,1,5,1-5,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.579081,8.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574170,2021-09-11,stirling-albion,0,6,6-10,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,0.315858,0.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574196,2021-09-18,cowdenbeath,0,7,6-10,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.455494,-3.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574057,2021-09-25,albion-rovers,1,8,6-10,36,180,180,1.000,1,1,3.0,1.0,2.0,1,,5.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574183,2021-10-02,stenhousemuir,0,9,6-10,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.509085,-4.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574109,2021-10-16,annan-athletic,1,10,6-10,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.515904,2.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574132,2021-10-30,stranraer,0,11,11-20,36,180,180,1.000,1,1,3.0,2.0,1.0,1,0.375018,7.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574106,2021-11-06,elgin-city,1,12,11-20,36,180,180,1.000,1,1,2.0,1.0,1.0,1,,4.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574082,2021-11-13,kelty-hearts-fc,0,13,11-20,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,0.172675,-2.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574204,2021-11-20,cowdenbeath,1,14,11-20,36,180,180,1.000,1,1,3.0,0.0,3.0,1,0.604371,10.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574390,2021-12-04,albion-rovers,0,15,11-20,36,180,180,1.000,1,1,3.0,2.0,1.0,1,,-4.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574547,2021-12-11,stirling-albion,1,16,11-20,36,180,180,1.000,1,1,2.0,0.0,2.0,1,0.464486,2.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574321,2021-12-17,edinburgh-city-fc,0,17,11-20,36,180,180,1.000,1,1,4.0,0.0,4.0,1,0.476113,9.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574232,2021-12-26,stenhousemuir,1,18,11-20,36,180,180,1.000,1,1,3.0,4.0,-1.0,0,0.536391,-1.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574331,2022-01-02,elgin-city,0,19,11-20,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,,0.000,,consecutive observed seasons changed tier; mechanism unverified
forfar-athletic,21/22,20/21,56,57,downward_tier_move,9574363,2022-01-08,stranraer,1,20,11-20,36,180,180,1.000,1,1,3.0,2.0,1.0,1,0.561540,-2.000,,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395667,2023-08-05,falkirk-fc,0,1,1-5,36,179,180,0.994,0,1,0.0,3.0,-3.0,0,0.119205,-13.000,-1.942,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395661,2023-08-12,montrose,1,2,1-5,36,179,180,0.994,0,1,1.0,3.0,-2.0,0,0.339508,12.000,1.079,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395653,2023-08-19,queen-of-the-south,0,3,1-5,36,179,180,0.994,0,1,1.0,3.0,-2.0,0,0.167316,-6.000,-1.286,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395652,2023-08-26,edinburgh-city-fc,1,4,1-5,36,179,180,0.994,0,1,3.0,2.0,1.0,1,0.480503,1.000,-0.448,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395646,2023-09-02,kelty-hearts-fc,0,5,1-5,36,179,180,0.994,0,1,1.0,1.0,0.0,0,0.245570,5.000,0.211,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395642,2023-09-16,stirling-albion,1,6,6-10,36,179,180,0.994,0,1,3.0,0.0,3.0,1,0.302583,3.000,0.498,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395637,2023-09-23,alloa-athletic,1,7,6-10,36,179,180,0.994,0,1,1.0,1.0,0.0,0,0.351522,7.000,0.542,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395629,2023-09-29,hamilton-academical,0,8,6-10,36,179,180,0.994,0,1,0.0,5.0,-5.0,0,0.121257,-14.000,-1.611,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395627,2023-10-07,cove-rangers,0,9,6-10,36,179,180,0.994,0,1,2.0,3.0,-1.0,0,,-7.000,-0.646,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395620,2023-10-21,queen-of-the-south,1,10,6-10,36,179,180,0.994,0,1,0.0,1.0,-1.0,0,0.362533,7.000,0.789,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395617,2023-10-28,edinburgh-city-fc,0,11,11-20,36,179,180,0.994,0,1,2.0,3.0,-1.0,0,0.475254,7.000,1.386,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395612,2023-11-04,kelty-hearts-fc,1,12,11-20,36,179,180,0.994,0,1,2.0,2.0,0.0,0,0.381099,-1.000,-0.108,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395602,2023-11-11,montrose,0,13,11-20,36,179,180,0.994,0,1,1.0,1.0,0.0,0,0.221783,-3.000,0.893,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11788194,2023-11-28,hamilton-academical,1,14,11-20,36,179,180,0.994,0,1,1.0,2.0,-1.0,0,0.175254,-8.000,-0.573,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395591,2023-12-09,cove-rangers,1,15,11-20,36,179,180,0.994,0,1,1.0,3.0,-2.0,0,0.270936,3.000,-1.405,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395583,2023-12-16,stirling-albion,0,16,11-20,36,179,180,0.994,0,1,1.0,1.0,0.0,0,0.283050,-4.000,-0.007,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395581,2023-12-23,falkirk-fc,1,17,11-20,36,179,180,0.994,0,1,0.0,3.0,-3.0,0,0.071413,-14.000,-2.022,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395571,2023-12-30,queen-of-the-south,0,18,11-20,36,179,180,0.994,0,1,1.0,2.0,-1.0,0,0.240140,0.000,0.207,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395573,2024-01-06,montrose,1,19,11-20,36,179,180,0.994,0,1,2.0,2.0,0.0,0,0.326442,1.000,-0.230,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,23/24,22/23,57,56,upward_tier_move,11395566,2024-01-13,kelty-hearts-fc,0,20,11-20,36,179,180,0.994,0,1,1.0,1.0,0.0,0,0.258993,-4.000,-0.921,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035662,2025-08-02,elgin-city,1,1,1-5,35,175,180,0.972,0,1,3.0,2.0,1.0,1,0.415352,1.000,0.297,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035669,2025-08-09,stirling-albion,0,2,1-5,35,175,180,0.972,0,1,0.0,0.0,0.0,0,0.357040,-2.000,-0.286,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035675,2025-08-16,edinburgh-city-fc,0,3,1-5,35,175,180,0.972,0,1,2.0,2.0,0.0,0,0.344369,-8.000,-0.596,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035677,2025-08-23,dumbarton,1,4,1-5,35,175,180,0.972,0,1,3.0,4.0,-1.0,0,,11.000,1.774,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035686,2025-08-30,the-spartans-fc,0,5,1-5,35,175,180,0.972,0,1,0.0,1.0,-1.0,0,,4.000,0.316,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035689,2025-09-13,clyde-fc,1,6,6-10,35,175,180,0.972,0,1,0.0,6.0,-6.0,0,0.347730,-9.000,-1.587,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035690,2025-09-20,forfar-athletic,0,7,6-10,35,175,180,0.972,0,1,0.0,1.0,-1.0,0,0.222623,-7.000,-1.478,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035703,2025-09-27,east-kilbride,1,8,6-10,35,175,180,0.972,0,1,3.0,1.0,2.0,1,0.227850,3.000,-0.150,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035705,2025-10-04,stranraer,0,9,6-10,35,175,180,0.972,0,1,1.0,0.0,1.0,1,0.382926,-1.000,0.697,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035707,2025-10-18,stirling-albion,1,10,6-10,35,175,180,0.972,0,1,1.0,1.0,0.0,0,,1.000,0.206,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035712,2025-11-01,elgin-city,0,11,11-20,35,175,180,0.972,0,1,0.0,2.0,-2.0,0,0.284087,-11.000,-0.773,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035718,2025-11-08,dumbarton,0,12,11-20,35,175,180,0.972,0,1,1.0,2.0,-1.0,0,0.284741,-6.000,-0.508,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035721,2025-11-15,edinburgh-city-fc,1,13,11-20,35,175,180,0.972,0,1,1.0,1.0,0.0,0,0.418704,1.000,-0.019,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035726,2025-11-22,clyde-fc,0,14,11-20,35,175,180,0.972,0,1,0.0,1.0,-1.0,0,,10.000,0.716,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035731,2025-12-06,the-spartans-fc,1,15,11-20,35,175,180,0.972,0,1,1.0,1.0,0.0,0,,-7.000,-0.481,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035737,2025-12-13,forfar-athletic,1,16,11-20,35,175,180,0.972,0,1,3.0,1.0,2.0,1,0.508002,8.000,1.109,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035742,2025-12-20,east-kilbride,0,17,11-20,35,175,180,0.972,0,1,3.0,1.0,2.0,1,0.198881,0.000,0.270,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035746,2025-12-27,stranraer,1,18,11-20,35,175,180,0.972,0,1,2.0,2.0,0.0,0,0.442907,-3.000,0.204,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035771,2026-01-24,edinburgh-city-fc,0,19,11-20,35,175,180,0.972,0,1,2.0,2.0,0.0,0,0.548105,1.000,-0.581,consecutive observed seasons changed tier; mechanism unverified
annan-athletic,25/26,24/25,56,57,downward_tier_move,14035772,2026-01-31,clyde-fc,1,20,11-20,35,175,180,0.972,0,1,1.0,1.0,0.0,0,0.407781,-3.000,-0.274,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10388048,2022-07-30,elgin-city,0,1,1-5,36,180,180,1.000,1,1,3.0,1.0,2.0,1,0.335757,-7.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10388069,2022-08-06,bonnyrigg-rose,1,2,1-5,36,180,180,1.000,1,1,0.0,3.0,-3.0,0,0.343112,-1.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10388054,2022-08-13,albion-rovers,0,3,1-5,36,180,180,1.000,1,1,1.0,0.0,1.0,1,0.370274,-4.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10388076,2022-08-20,forfar-athletic,1,4,1-5,36,180,180,1.000,1,1,1.0,0.0,1.0,1,,2.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10388096,2022-08-27,stranraer,0,5,1-5,36,180,180,1.000,1,1,2.0,2.0,0.0,0,0.372952,3.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10388146,2022-09-03,dumbarton,1,6,6-10,36,180,180,1.000,1,1,0.0,1.0,-1.0,0,0.384726,-1.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10388128,2022-09-17,annan-athletic,0,7,6-10,36,180,180,1.000,1,1,2.0,2.0,0.0,0,0.317156,-9.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10694352,2022-09-20,stenhousemuir,1,8,6-10,36,180,180,1.000,1,1,1.0,2.0,-1.0,0,0.416336,-7.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10388103,2022-10-01,stirling-albion,1,9,6-10,36,180,180,1.000,1,1,1.0,2.0,-1.0,0,0.271016,-9.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10388153,2022-10-08,forfar-athletic,0,10,6-10,36,180,180,1.000,1,1,3.0,1.0,2.0,1,0.272801,-1.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10388120,2022-10-15,bonnyrigg-rose,0,11,11-20,36,180,180,1.000,1,1,4.0,1.0,3.0,1,0.265645,3.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10387910,2022-10-29,elgin-city,1,12,11-20,36,180,180,1.000,1,1,2.0,1.0,1.0,1,0.395572,0.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10387996,2022-11-05,stenhousemuir,0,13,11-20,36,180,180,1.000,1,1,2.0,2.0,0.0,0,0.297991,4.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10387993,2022-11-12,albion-rovers,1,14,11-20,36,180,180,1.000,1,1,2.0,3.0,-1.0,0,0.421360,1.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10388003,2022-11-19,stirling-albion,0,15,11-20,36,180,180,1.000,1,1,1.0,3.0,-2.0,0,0.227084,4.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10388010,2022-12-03,annan-athletic,1,16,11-20,36,180,180,1.000,1,1,1.0,3.0,-2.0,0,0.394104,2.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10388012,2022-12-10,bonnyrigg-rose,1,17,11-20,36,180,180,1.000,1,1,0.0,0.0,0.0,0,0.479106,-1.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10388004,2022-12-24,dumbarton,0,18,11-20,36,180,180,1.000,1,1,0.0,2.0,-2.0,0,0.227244,-5.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10388024,2023-01-07,elgin-city,0,19,11-20,36,180,180,1.000,1,1,2.0,1.0,1.0,1,,3.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,22/23,21/22,56,57,downward_tier_move,10388064,2023-01-14,stenhousemuir,1,20,11-20,36,180,180,1.000,1,1,1.0,1.0,0.0,0,0.407017,0.000,,consecutive observed seasons changed tier; mechanism unverified
east-fife,25/26,24/25,57,56,upward_tier_move,14035487,2025-08-02,peterhead,0,1,1-5,35,175,180,0.972,0,1,1.0,4.0,-3.0,0,,2.000,-0.312,consecutive observed seasons changed tier; mechanism unverified
east-fife,25/26,24/25,57,56,upward_tier_move,14035497,2025-08-09,alloa-athletic,1,2,1-5,35,175,180,0.972,0,1,0.0,1.0,-1.0,0,0.346358,8.000,0.395,consecutive observed seasons changed tier; mechanism unverified
east-fife,25/26,24/25,57,56,upward_tier_move,14035484,2025-08-16,hamilton-academical,0,3,1-5,35,175,180,0.972,0,1,2.0,1.0,1.0,1,0.153878,-3.000,1.101,consecutive observed seasons changed tier; mechanism unverified
east-fife,25/26,24/25,57,56,upward_tier_move,14035494,2025-08-23,kelty-hearts-fc,1,4,1-5,35,175,180,0.972,0,1,2.0,1.0,1.0,1,0.535875,11.000,1.036,consecutive observed seasons changed tier; mechanism unverified
east-fife,25/26,24/25,57,56,upward_tier_move,14035504,2025-08-30,stenhousemuir,0,5,1-5,35,175,180,0.972,0,1,1.0,1.0,0.0,0,0.328622,0.000,0.184,consecutive observed seasons changed tier; mechanism unverified
east-fife,25/26,24/25,57,56,upward_tier_move,14035509,2025-09-13,queen-of-the-south,1,6,6-10,35,175,180,0.972,0,1,2.0,1.0,1.0,1,0.346992,7.000,0.295,consecutive observed seasons changed tier; mechanism unverified
east-fife,25/26,24/25,57,56,upward_tier_move,14035513,2025-09-20,montrose,1,7,6-10,35,175,180,0.972,0,1,1.0,1.0,0.0,0,,10.000,1.250,consecutive observed seasons changed tier; mechanism unverified
east-fife,25/26,24/25,57,56,upward_tier_move,14035519,2025-09-27,inverness-caledonian-thistle,0,8,6-10,35,175,180,0.972,0,1,1.0,4.0,-3.0,0,0.132610,-14.000,-1.078,consecutive observed seasons changed tier; mechanism unverified
east-fife,25/26,24/25,57,56,upward_tier_move,14035524,2025-10-04,cove-rangers,1,9,6-10,35,175,180,0.972,0,1,2.0,0.0,2.0,1,0.461491,4.000,0.809,consecutive observed seasons changed tier; mechanism unverified
east-fife,25/26,24/25,57,56,upward_tier_move,14035527,2025-10-18,alloa-athletic,0,10,6-10,35,175,180,0.972,0,1,1.0,1.0,0.0,0,0.345461,4.000,1.063,consecutive observed seasons changed tier; mechanism unverified
east-fife,25/26,24/25,57,56,upward_tier_move,14035533,2025-10-25,kelty-hearts-fc,0,11,11-20,35,175,180,0.972,0,1,3.0,0.0,3.0,1,0.520129,7.000,-0.068,consecutive observed seasons changed tier; mechanism unverified
east-fife,25/26,24/25,57,56,upward_tier_move,14035539,2025-11-01,hamilton-academical,1,12,11-20,35,175,180,0.972,0,1,1.0,1.0,0.0,0,0.356308,-2.000,-0.177,consecutive observed seasons changed tier; mechanism unverified
east-fife,25/26,24/25,57,56,upward_tier_move,14035545,2025-11-08,queen-of-the-south,0,13,11-20,35,175,180,0.972,0,1,0.0,3.0,-3.0,0,0.344369,-2.000,-1.017,consecutive observed seasons changed tier; mechanism unverified
