match_id,tournament_id,season,match_date,round,home_team,away_team,home_score,away_score,score_source
11395522,56,23/24,2024-03-16,29,kelty-hearts-fc,cove-rangers,0.0,1.0,events_raw_normaltime
11395524,56,23/24,2024-03-16,29,hamilton-academical,stirling-albion,3.0,0.0,events_raw_normaltime
11395525,56,23/24,2024-03-16,29,edinburgh-city-fc,alloa-athletic,2.0,5.0,events_raw_normaltime
11395526,56,23/24,2024-03-16,29,queen-of-the-south,falkirk-fc,1.0,4.0,events_raw_normaltime
11395527,56,23/24,2024-03-16,29,montrose,annan-athletic,1.0,1.0,events_raw_normaltime
11395703,55,23/24,2024-03-16,29,queens-park-fc,raith-rovers,0.0,0.0,events_raw_normaltime
11395704,55,23/24,2024-03-16,29,partick-thistle,greenock-morton,2.0,1.0,events_raw_normaltime
11395705,55,23/24,2024-03-16,29,inverness-caledonian-thistle,ayr-united,1.0,2.0,events_raw_normaltime
11395710,55,23/24,2024-03-16,29,airdrieonians,arbroath,5.0,2.0,events_raw_normaltime
12009067,56,23/24,2024-03-19,19,kelty-hearts-fc,alloa-athletic,2.0,1.0,events_raw_normaltime
11395335,57,23/24,2024-03-23,30,stenhousemuir,peterhead,0.0,0.0,events_raw_normaltime
11395336,57,23/24,2024-03-23,30,elgin-city,forfar-athletic,1.0,1.0,events_raw_normaltime
11395337,57,23/24,2024-03-23,30,east-fife,stranraer,2.0,1.0,events_raw_normaltime
11395338,57,23/24,2024-03-23,30,clyde-fc,the-spartans-fc,0.0,0.0,events_raw_normaltime
11395341,57,23/24,2024-03-23,30,dumbarton,bonnyrigg-rose,2.0,0.0,events_raw_normaltime
11395517,56,23/24,2024-03-23,30,stirling-albion,montrose,1.0,0.0,events_raw_normaltime
11395518,56,23/24,2024-03-23,30,cove-rangers,hamilton-academical,1.0,3.0,events_raw_normaltime
11395520,56,23/24,2024-03-23,30,annan-athletic,kelty-hearts-fc,3.0,2.0,events_raw_normaltime
11395521,56,23/24,2024-03-23,30,falkirk-fc,edinburgh-city-fc,4.0,1.0,events_raw_normaltime
11395523,56,23/24,2024-03-23,30,alloa-athletic,queen-of-the-south,0.0,2.0,events_raw_normaltime
11395699,55,23/24,2024-03-23,30,dundee-united,inverness-caledonian-thistle,1.0,1.0,events_raw_normaltime
11395700,55,23/24,2024-03-23,30,greenock-morton,dunfermline-athletic,0.0,1.0,events_raw_normaltime
11395701,55,23/24,2024-03-23,30,ayr-united,queens-park-fc,1.0,2.0,events_raw_normaltime
11395702,55,23/24,2024-03-23,30,arbroath,partick-thistle,0.0,1.0,events_raw_normaltime
11395697,55,23/24,2024-03-29,31,ayr-united,airdrieonians,2.0,1.0,events_raw_normaltime
11393433,54,23/24,2024-03-30,31,aberdeen,ross-county,2.0,1.0,events_raw_normaltime
11393434,54,23/24,2024-03-30,31,heart-of-midlothian,kilmarnock,1.0,1.0,events_raw_normaltime
11393436,54,23/24,2024-03-30,31,motherwell,st-mirren,1.0,1.0,events_raw_normaltime
11393437,54,23/24,2024-03-30,31,rangers,hibernian,3.0,1.0,events_raw_normaltime
11393438,54,23/24,2024-03-30,31,st-johnstone,dundee-fc,1.0,2.0,events_raw_normaltime
11395323,57,23/24,2024-03-30,31,stranraer,bonnyrigg-rose,1.0,1.0,events_raw_normaltime
11395329,57,23/24,2024-03-30,31,peterhead,clyde-fc,4.0,1.0,events_raw_normaltime
11395330,57,23/24,2024-03-30,31,east-fife,elgin-city,2.0,0.0,events_raw_normaltime
11395332,57,23/24,2024-03-30,31,dumbarton,stenhousemuir,0.0,0.0,events_raw_normaltime
11395333,57,23/24,2024-03-30,31,the-spartans-fc,forfar-athletic,1.0,0.0,events_raw_normaltime
11395513,56,23/24,2024-03-30,31,cove-rangers,stirling-albion,4.0,2.0,events_raw_normaltime
11395514,56,23/24,2024-03-30,31,kelty-hearts-fc,edinburgh-city-fc,3.0,1.0,events_raw_normaltime
11395515,56,23/24,2024-03-30,31,hamilton-academical,queen-of-the-south,0.0,0.0,events_raw_normaltime
11395516,56,23/24,2024-03-30,31,montrose,falkirk-fc,1.0,7.0,events_raw_normaltime
11395519,56,23/24,2024-03-30,31,alloa-athletic,annan-athletic,1.0,1.0,events_raw_normaltime
11395693,55,23/24,2024-03-30,31,partick-thistle,inverness-caledonian-thistle,1.0,0.0,events_raw_normaltime
11395694,55,23/24,2024-03-30,31,greenock-morton,queens-park-fc,2.0,0.0,events_raw_normaltime
11395695,55,23/24,2024-03-30,31,dundee-united,raith-rovers,2.0,0.0,events_raw_normaltime
11395696,55,23/24,2024-03-30,31,arbroath,dunfermline-athletic,2.0,3.0,events_raw_normaltime
11393435,54,23/24,2024-03-31,31,livingston,celtic,0.0,3.0,events_raw_normaltime
12073607,55,23/24,2024-04-02,23,arbroath,airdrieonians,1.0,2.0,events_raw_normaltime
11393439,54,23/24,2024-04-06,32,dundee-fc,motherwell,2.0,3.0,events_raw_normaltime
11393440,54,23/24,2024-04-06,32,hibernian,st-johnstone,1.0,2.0,events_raw_normaltime
11393441,54,23/24,2024-04-06,32,kilmarnock,ross-county,1.0,0.0,events_raw_normaltime
11393442,54,23/24,2024-04-06,32,livingston,aberdeen,0.0,0.0,events_raw_normaltime
11393444,54,23/24,2024-04-06,32,st-mirren,heart-of-midlothian,1.0,2.0,events_raw_normaltime
11395322,57,23/24,2024-04-06,32,stenhousemuir,east-fife,0.0,0.0,events_raw_normaltime
11395324,57,23/24,2024-04-06,32,forfar-athletic,dumbarton,0.0,2.0,events_raw_normaltime
11395327,57,23/24,2024-04-06,32,clyde-fc,stranraer,1.0,0.0,events_raw_normaltime
11395328,57,23/24,2024-04-06,32,elgin-city,the-spartans-fc,2.0,2.0,events_raw_normaltime
11395331,57,23/24,2024-04-06,32,bonnyrigg-rose,peterhead,2.0,2.0,events_raw_normaltime
11395508,56,23/24,2024-04-06,32,stirling-albion,alloa-athletic,1.0,5.0,events_raw_normaltime
11395509,56,23/24,2024-04-06,32,queen-of-the-south,kelty-hearts-fc,1.0,2.0,events_raw_normaltime
11395510,56,23/24,2024-04-06,32,falkirk-fc,cove-rangers,5.0,1.0,events_raw_normaltime
11395512,56,23/24,2024-04-06,32,annan-athletic,hamilton-academical,1.0,3.0,events_raw_normaltime
11395688,55,23/24,2024-04-06,32,raith-rovers,ayr-united,2.0,1.0,events_raw_normaltime
11395689,55,23/24,2024-04-06,32,queens-park-fc,dundee-united,0.0,5.0,events_raw_normaltime
11395690,55,23/24,2024-04-06,32,inverness-caledonian-thistle,arbroath,2.0,1.0,events_raw_normaltime
11395691,55,23/24,2024-04-06,32,airdrieonians,greenock-morton,3.0,1.0,events_raw_normaltime
11395692,55,23/24,2024-04-06,32,dunfermline-athletic,partick-thistle,1.0,1.0,events_raw_normaltime
11393443,54,23/24,2024-04-07,32,rangers,celtic,3.0,3.0,events_raw_normaltime
12073593,55,23/24,2024-04-09,30,raith-rovers,airdrieonians,1.0,3.0,events_raw_normaltime
12143203,55,23/24,2024-04-09,28,ayr-united,greenock-morton,1.0,1.0,events_raw_normaltime
12228142,55,23/24,2024-04-12,33,greenock-morton,dundee-united,1.0,4.0,events_raw_normaltime
11393445,54,23/24,2024-04-13,33,aberdeen,dundee-fc,0.0,0.0,events_raw_normaltime
11393446,54,23/24,2024-04-13,33,celtic,st-mirren,3.0,0.0,events_raw_normaltime
11393447,54,23/24,2024-04-13,33,heart-of-midlothian,livingston,4.0,2.0,events_raw_normaltime
11393448,54,23/24,2024-04-13,33,motherwell,hibernian,1.0,1.0,events_raw_normaltime
11393450,54,23/24,2024-04-13,33,st-johnstone,kilmarnock,0.0,2.0,events_raw_normaltime
11395317,57,23/24,2024-04-13,33,stenhousemuir,elgin-city,1.0,1.0,events_raw_normaltime
11395319,57,23/24,2024-04-13,33,east-fife,bonnyrigg-rose,1.0,4.0,events_raw_normaltime
11395320,57,23/24,2024-04-13,33,dumbarton,clyde-fc,1.0,0.0,events_raw_normaltime
11395326,57,23/24,2024-04-13,33,peterhead,forfar-athletic,2.0,1.0,events_raw_normaltime
11395334,57,23/24,2024-04-13,33,the-spartans-fc,stranraer,0.0,0.0,events_raw_normaltime
11395503,56,23/24,2024-04-13,33,queen-of-the-south,edinburgh-city-fc,2.0,0.0,events_raw_normaltime
11395504,56,23/24,2024-04-13,33,kelty-hearts-fc,stirling-albion,1.0,0.0,events_raw_normaltime
11395505,56,23/24,2024-04-13,33,hamilton-academical,falkirk-fc,0.0,2.0,events_raw_normaltime
11395506,56,23/24,2024-04-13,33,alloa-athletic,montrose,0.0,0.0,events_raw_normaltime
11395507,56,23/24,2024-04-13,33,annan-athletic,cove-rangers,4.0,2.0,events_raw_normaltime
11395683,55,23/24,2024-04-13,33,raith-rovers,partick-thistle,0.0,0.0,events_raw_normaltime
11395684,55,23/24,2024-04-13,33,queens-park-fc,inverness-caledonian-thistle,0.0,1.0,events_raw_normaltime
11395686,55,23/24,2024-04-13,33,ayr-united,arbroath,5.0,0.0,events_raw_normaltime
11395687,55,23/24,2024-04-13,33,airdrieonians,dunfermline-athletic,2.0,1.0,events_raw_normaltime
11393449,54,23/24,2024-04-14,33,ross-county,rangers,3.0,2.0,events_raw_normaltime
12236466,56,23/24,2024-04-16,32,edinburgh-city-fc,montrose,1.0,0.0,events_raw_normaltime
12240686,54,23/24,2024-04-17,30,dundee-fc,rangers,0.0,0.0,events_raw_normaltime
11395679,55,23/24,2024-04-19,34,inverness-caledonian-thistle,raith-rovers,0.0,1.0,events_raw_normaltime
11395314,57,23/24,2024-04-20,34,elgin-city,peterhead,1.0,1.0,events_raw_normaltime
11395318,57,23/24,2024-04-20,34,forfar-athletic,east-fife,2.0,1.0,events_raw_normaltime
11395321,57,23/24,2024-04-20,34,bonnyrigg-rose,the-spartans-fc,0.0,1.0,events_raw_normaltime
11395325,57,23/24,2024-04-20,34,clyde-fc,stenhousemuir,2.0,2.0,events_raw_normaltime
11395497,56,23/24,2024-04-20,34,stirling-albion,queen-of-the-south,0.0,0.0,events_raw_normaltime
11395499,56,23/24,2024-04-20,34,falkirk-fc,kelty-hearts-fc,2.0,2.0,events_raw_normaltime
11395500,56,23/24,2024-04-20,34,edinburgh-city-fc,annan-athletic,1.0,2.0,events_raw_normaltime
11395501,56,23/24,2024-04-20,34,montrose,hamilton-academical,1.0,2.0,events_raw_normaltime
11395502,56,23/24,2024-04-20,34,cove-rangers,alloa-athletic,2.0,3.0,events_raw_normaltime
11395678,55,23/24,2024-04-20,34,partick-thistle,airdrieonians,4.0,0.0,events_raw_normaltime
11395680,55,23/24,2024-04-20,34,dundee-united,ayr-united,1.0,0.0,events_raw_normaltime
11395681,55,23/24,2024-04-20,34,dunfermline-athletic,queens-park-fc,0.0,0.0,events_raw_normaltime
11395682,55,23/24,2024-04-20,34,arbroath,greenock-morton,1.0,2.0,events_raw_normaltime
12253545,57,23/24,2024-04-20,34,stranraer,dumbarton,0.0,0.0,events_raw_normaltime
11395677,55,23/24,2024-04-26,35,airdrieonians,dundee-united,0.0,0.0,events_raw_normaltime
11395309,57,23/24,2024-04-27,35,stenhousemuir,bonnyrigg-rose,1.0,1.0,events_raw_normaltime
11395310,57,23/24,2024-04-27,35,dumbarton,elgin-city,2.0,2.0,events_raw_normaltime
11395311,57,23/24,2024-04-27,35,forfar-athletic,stranraer,2.0,0.0,events_raw_normaltime
11395315,57,23/24,2024-04-27,35,clyde-fc,east-fife,1.0,0.0,events_raw_normaltime
11395493,56,23/24,2024-04-27,35,kelty-hearts-fc,montrose,0.0,2.0,events_raw_normaltime
11395494,56,23/24,2024-04-27,35,queen-of-the-south,cove-rangers,2.0,0.0,events_raw_normaltime
11395495,56,23/24,2024-04-27,35,edinburgh-city-fc,stirling-albion,1.0,3.0,events_raw_normaltime
11395496,56,23/24,2024-04-27,35,annan-athletic,falkirk-fc,3.0,3.0,events_raw_normaltime
11395498,56,23/24,2024-04-27,35,alloa-athletic,hamilton-academical,0.0,1.0,events_raw_normaltime
11395673,55,23/24,2024-04-27,35,partick-thistle,ayr-united,0.0,0.0,events_raw_normaltime
11395674,55,23/24,2024-04-27,35,dunfermline-athletic,inverness-caledonian-thistle,1.0,1.0,events_raw_normaltime
11395675,55,23/24,2024-04-27,35,arbroath,queens-park-fc,0.0,5.0,events_raw_normaltime
11395676,55,23/24,2024-04-27,35,greenock-morton,raith-rovers,0.0,0.0,events_raw_normaltime
11395668,55,23/24,2024-05-03,36,raith-rovers,arbroath,5.0,0.0,events_raw_normaltime
11395669,55,23/24,2024-05-03,36,queens-park-fc,airdrieonians,2.0,0.0,events_raw_normaltime
11395670,55,23/24,2024-05-03,36,inverness-caledonian-thistle,greenock-morton,3.0,1.0,events_raw_normaltime
11395671,55,23/24,2024-05-03,36,dundee-united,partick-thistle,4.0,1.0,events_raw_normaltime
11395672,55,23/24,2024-05-03,36,ayr-united,dunfermline-athletic,3.0,3.0,events_raw_normaltime
11395307,57,23/24,2024-05-04,36,stranraer,stenhousemuir,2.0,0.0,events_raw_normaltime
11395308,57,23/24,2024-05-04,36,peterhead,dumbarton,2.0,1.0,events_raw_normaltime
11395312,57,23/24,2024-05-04,36,east-fife,the-spartans-fc,1.0,2.0,events_raw_normaltime
11395455,57,23/24,2024-05-04,36,elgin-city,clyde-fc,0.0,3.0,events_raw_normaltime
11395456,57,23/24,2024-05-04,36,bonnyrigg-rose,forfar-athletic,4.0,0.0,events_raw_normaltime
11395488,56,23/24,2024-05-04,36,stirling-albion,annan-athletic,1.0,1.0,events_raw_normaltime
11395489,56,23/24,2024-05-04,36,falkirk-fc,alloa-athletic,2.0,2.0,events_raw_normaltime
11395490,56,23/24,2024-05-04,36,montrose,queen-of-the-south,3.0,2.0,events_raw_normaltime
11395491,56,23/24,2024-05-04,36,hamilton-academical,kelty-hearts-fc,4.0,1.0,events_raw_normaltime
11395492,56,23/24,2024-05-04,36,cove-rangers,edinburgh-city-fc,3.0,1.0,events_raw_normaltime
12477141,55,24/25,2024-08-02,1,falkirk-fc,queens-park-fc,2.0,1.0,events_raw_normaltime
12477123,57,24/25,2024-08-03,1,forfar-athletic,clyde-fc,0.0,0.0,events_raw_normaltime
12477126,57,24/25,2024-08-03,1,elgin-city,east-fife,4.0,2.0,events_raw_normaltime
12477128,56,24/25,2024-08-03,1,stenhousemuir,arbroath,2.0,1.0,events_raw_normaltime
12477129,57,24/25,2024-08-03,1,edinburgh-city-fc,stirling-albion,1.0,2.0,events_raw_normaltime
12477130,57,24/25,2024-08-03,1,stranraer,the-spartans-fc,2.0,2.0,events_raw_normaltime
12477131,56,24/25,2024-08-03,1,cove-rangers,annan-athletic,1.0,3.0,events_raw_normaltime
12477132,56,24/25,2024-08-03,1,inverness-caledonian-thistle,dumbarton,1.0,1.0,events_raw_normaltime
12477133,57,24/25,2024-08-03,1,bonnyrigg-rose,peterhead,0.0,1.0,events_raw_normaltime
12477134,56,24/25,2024-08-03,1,montrose,kelty-hearts-fc,1.0,1.0,events_raw_normaltime
12477135,56,24/25,2024-08-03,1,alloa-athletic,queen-of-the-south,0.0,0.0,events_raw_normaltime
12477136,55,24/25,2024-08-03,1,partick-thistle,greenock-morton,0.0,0.0,events_raw_normaltime
12477137,55,24/25,2024-08-03,1,livingston,dunfermline-athletic,2.0,0.0,events_raw_normaltime
12477138,55,24/25,2024-08-03,1,hamilton-academical,ayr-united,0.0,2.0,events_raw_normaltime
12477142,55,24/25,2024-08-03,1,airdrieonians,raith-rovers,1.0,0.0,events_raw_normaltime
12477144,54,24/25,2024-08-03,1,heart-of-midlothian,rangers,0.0,0.0,events_raw_normaltime
12477148,54,24/25,2024-08-03,1,motherwell,ross-county,0.0,0.0,events_raw_normaltime
12477145,54,24/25,2024-08-04,1,dundee-united,dundee-fc,2.0,2.0,events_raw_normaltime
12477146,54,24/25,2024-08-04,1,celtic,kilmarnock,4.0,0.0,events_raw_normaltime
12477147,54,24/25,2024-08-04,1,st-mirren,hibernian,3.0,0.0,events_raw_normaltime
12477140,54,24/25,2024-08-05,1,st-johnstone,aberdeen,1.0,2.0,events_raw_normaltime
12476942,55,24/25,2024-08-09,2,queens-park-fc,livingston,1.0,1.0,events_raw_normaltime
12476945,55,24/25,2024-08-09,2,ayr-united,airdrieonians,5.0,0.0,events_raw_normaltime
12476630,57,24/25,2024-08-10,2,the-spartans-fc,bonnyrigg-rose,2.0,0.0,events_raw_normaltime
12476632,57,24/25,2024-08-10,2,east-fife,edinburgh-city-fc,2.0,0.0,events_raw_normaltime
12476633,57,24/25,2024-08-10,2,stirling-albion,elgin-city,0.0,1.0,events_raw_normaltime
12476635,57,24/25,2024-08-10,2,peterhead,forfar-athletic,2.0,1.0,events_raw_normaltime
12476636,57,24/25,2024-08-10,2,clyde-fc,stranraer,1.0,0.0,events_raw_normaltime
12476794,56,24/25,2024-08-10,2,queen-of-the-south,cove-rangers,2.0,1.0,events_raw_normaltime
12476797,56,24/25,2024-08-10,2,kelty-hearts-fc,stenhousemuir,2.0,0.0,events_raw_normaltime
12476798,56,24/25,2024-08-10,2,dumbarton,alloa-athletic,3.0,3.0,events_raw_normaltime
12476799,56,24/25,2024-08-10,2,arbroath,montrose,0.0,0.0,events_raw_normaltime
12476800,56,24/25,2024-08-10,2,annan-athletic,inverness-caledonian-thistle,1.0,0.0,events_raw_normaltime
12476940,55,24/25,2024-08-10,2,dunfermline-athletic,falkirk-fc,0.0,2.0,events_raw_normaltime
12476943,55,24/25,2024-08-10,2,raith-rovers,partick-thistle,1.0,0.0,events_raw_normaltime
12476944,55,24/25,2024-08-10,2,greenock-morton,hamilton-academical,0.0,0.0,events_raw_normaltime
12477119,54,24/25,2024-08-10,2,dundee-fc,heart-of-midlothian,3.0,1.0,events_raw_normaltime
12477122,54,24/25,2024-08-10,2,ross-county,dundee-united,1.0,1.0,events_raw_normaltime
12477127,54,24/25,2024-08-10,2,rangers,motherwell,2.0,1.0,events_raw_normaltime
12477120,54,24/25,2024-08-11,2,hibernian,celtic,0.0,2.0,events_raw_normaltime
12477124,54,24/25,2024-08-11,2,kilmarnock,st-johnstone,0.0,3.0,events_raw_normaltime
12477125,54,24/25,2024-08-11,2,aberdeen,st-mirren,3.0,1.0,events_raw_normaltime
12473119,55,24/25,2024-08-17,11,ayr-united,hamilton-academical,3.0,2.0,events_raw_normaltime
12476623,57,24/25,2024-08-17,3,peterhead,stranraer,1.0,0.0,events_raw_normaltime
12476629,57,24/25,2024-08-17,3,east-fife,forfar-athletic,2.0,1.0,events_raw_normaltime
12476631,57,24/25,2024-08-17,3,edinburgh-city-fc,bonnyrigg-rose,2.0,2.0,events_raw_normaltime
12476634,57,24/25,2024-08-17,3,clyde-fc,stirling-albion,0.0,2.0,events_raw_normaltime
12476790,56,24/25,2024-08-17,3,alloa-athletic,stenhousemuir,1.0,0.0,events_raw_normaltime
12476792,56,24/25,2024-08-17,3,queen-of-the-south,annan-athletic,2.0,0.0,events_raw_normaltime
12476793,56,24/25,2024-08-17,3,inverness-caledonian-thistle,montrose,1.0,1.0,events_raw_normaltime
12476795,56,24/25,2024-08-17,3,cove-rangers,dumbarton,1.0,1.0,events_raw_normaltime
12476796,56,24/25,2024-08-17,3,arbroath,kelty-hearts-fc,0.0,3.0,events_raw_normaltime
12476621,57,24/25,2024-08-24,4,stranraer,elgin-city,1.0,1.0,events_raw_normaltime
12476622,57,24/25,2024-08-24,4,stirling-albion,east-fife,0.0,4.0,events_raw_normaltime
12476624,57,24/25,2024-08-24,4,the-spartans-fc,peterhead,0.0,0.0,events_raw_normaltime
12476625,57,24/25,2024-08-24,4,bonnyrigg-rose,clyde-fc,2.0,1.0,events_raw_normaltime
12476627,57,24/25,2024-08-24,4,forfar-athletic,edinburgh-city-fc,0.0,3.0,events_raw_normaltime
12476786,56,24/25,2024-08-24,4,stenhousemuir,cove-rangers,3.0,2.0,events_raw_normaltime
12476787,56,24/25,2024-08-24,4,annan-athletic,alloa-athletic,0.0,1.0,events_raw_normaltime
12476788,56,24/25,2024-08-24,4,kelty-hearts-fc,inverness-caledonian-thistle,0.0,0.0,events_raw_normaltime
12476789,56,24/25,2024-08-24,4,montrose,queen-of-the-south,1.0,0.0,events_raw_normaltime
12476791,56,24/25,2024-08-24,4,dumbarton,arbroath,2.0,2.0,events_raw_normaltime
12476936,55,24/25,2024-08-24,3,livingston,greenock-morton,1.0,1.0,events_raw_normaltime
12476937,55,24/25,2024-08-24,3,falkirk-fc,partick-thistle,2.0,1.0,events_raw_normaltime
12476938,55,24/25,2024-08-24,3,hamilton-academical,dunfermline-athletic,1.0,0.0,events_raw_normaltime
12476939,55,24/25,2024-08-24,3,ayr-united,raith-rovers,2.0,0.0,events_raw_normaltime
12476941,55,24/25,2024-08-24,3,airdrieonians,queens-park-fc,0.0,2.0,events_raw_normaltime
12477111,54,24/25,2024-08-24,3,rangers,ross-county,6.0,0.0,events_raw_normaltime
12477117,54,24/25,2024-08-24,3,hibernian,dundee-fc,2.0,2.0,events_raw_normaltime
12477118,54,24/25,2024-08-24,3,dundee-united,st-johnstone,2.0,0.0,events_raw_normaltime
12477113,54,24/25,2024-08-25,3,st-mirren,celtic,0.0,3.0,events_raw_normaltime
12477116,54,24/25,2024-08-25,3,motherwell,heart-of-midlothian,3.0,1.0,events_raw_normaltime
12477121,54,24/25,2024-08-25,3,aberdeen,kilmarnock,2.0,0.0,events_raw_normaltime
12476617,57,24/25,2024-08-31,5,forfar-athletic,elgin-city,1.0,1.0,events_raw_normaltime
12476618,57,24/25,2024-08-31,5,stirling-albion,the-spartans-fc,1.0,0.0,events_raw_normaltime
12476619,57,24/25,2024-08-31,5,east-fife,clyde-fc,5.0,1.0,events_raw_normaltime
12476620,57,24/25,2024-08-31,5,edinburgh-city-fc,peterhead,0.0,4.0,events_raw_normaltime
12476626,57,24/25,2024-08-31,5,bonnyrigg-rose,stranraer,2.0,0.0,events_raw_normaltime
12476779,56,24/25,2024-08-31,5,stenhousemuir,annan-athletic,5.0,1.0,events_raw_normaltime
12476781,56,24/25,2024-08-31,5,cove-rangers,montrose,1.0,0.0,events_raw_normaltime
12476782,56,24/25,2024-08-31,5,arbroath,alloa-athletic,0.0,0.0,events_raw_normaltime
12476784,56,24/25,2024-08-31,5,dumbarton,kelty-hearts-fc,2.0,2.0,events_raw_normaltime
12476785,56,24/25,2024-08-31,5,inverness-caledonian-thistle,queen-of-the-south,1.0,0.0,events_raw_normaltime
12476930,55,24/25,2024-08-31,4,raith-rovers,livingston,0.0,1.0,events_raw_normaltime
12476932,55,24/25,2024-08-31,4,dunfermline-athletic,ayr-united,1.0,1.0,events_raw_normaltime
12476933,55,24/25,2024-08-31,4,greenock-morton,falkirk-fc,2.0,3.0,events_raw_normaltime
12476934,55,24/25,2024-08-31,4,partick-thistle,queens-park-fc,3.0,0.0,events_raw_normaltime
12476935,55,24/25,2024-08-31,4,hamilton-academical,airdrieonians,2.0,2.0,events_raw_normaltime
12477108,54,24/25,2024-08-31,4,st-johnstone,motherwell,1.0,2.0,events_raw_normaltime
12477110,54,24/25,2024-08-31,4,ross-county,aberdeen,0.0,1.0,events_raw_normaltime
12477112,54,24/25,2024-08-31,4,dundee-fc,st-mirren,2.0,2.0,events_raw_normaltime
12477107,54,24/25,2024-09-01,4,kilmarnock,hibernian,1.0,1.0,events_raw_normaltime
12477114,54,24/25,2024-09-01,4,heart-of-midlothian,dundee-united,0.0,1.0,events_raw_normaltime
12477115,54,24/25,2024-09-01,4,celtic,rangers,3.0,0.0,events_raw_normaltime
12476928,55,24/25,2024-09-13,5,dunfermline-athletic,raith-rovers,2.0,0.0,events_raw_normaltime
12476611,57,24/25,2024-09-14,6,stranraer,east-fife,2.0,1.0,events_raw_normaltime
12476612,57,24/25,2024-09-14,6,the-spartans-fc,forfar-athletic,1.0,0.0,events_raw_normaltime
12476614,57,24/25,2024-09-14,6,peterhead,stirling-albion,2.0,1.0,events_raw_normaltime
12476615,57,24/25,2024-09-14,6,elgin-city,bonnyrigg-rose,2.0,1.0,events_raw_normaltime
12476616,57,24/25,2024-09-14,6,clyde-fc,edinburgh-city-fc,1.0,1.0,events_raw_normaltime
12476776,56,24/25,2024-09-14,6,montrose,stenhousemuir,3.0,0.0,events_raw_normaltime
12476777,56,24/25,2024-09-14,6,queen-of-the-south,arbroath,2.0,1.0,events_raw_normaltime
12476778,56,24/25,2024-09-14,6,kelty-hearts-fc,cove-rangers,1.0,3.0,events_raw_normaltime
12476780,56,24/25,2024-09-14,6,alloa-athletic,inverness-caledonian-thistle,2.0,2.0,events_raw_normaltime
12476783,56,24/25,2024-09-14,6,annan-athletic,dumbarton,1.0,1.0,events_raw_normaltime
12476926,55,24/25,2024-09-14,5,queens-park-fc,greenock-morton,1.0,0.0,events_raw_normaltime
12476927,55,24/25,2024-09-14,5,livingston,hamilton-academical,3.0,0.0,events_raw_normaltime
12476929,55,24/25,2024-09-14,5,ayr-united,partick-thistle,1.0,1.0,events_raw_normaltime
12476931,55,24/25,2024-09-14,5,airdrieonians,falkirk-fc,0.0,2.0,events_raw_normaltime
12477100,54,24/25,2024-09-14,5,st-mirren,kilmarnock,2.0,2.0,events_raw_normaltime
12477103,54,24/25,2024-09-14,5,ross-county,dundee-fc,2.0,0.0,events_raw_normaltime
12477104,54,24/25,2024-09-14,5,hibernian,st-johnstone,2.0,0.0,events_raw_normaltime
12477105,54,24/25,2024-09-14,5,celtic,heart-of-midlothian,2.0,0.0,events_raw_normaltime
12477109,54,24/25,2024-09-14,5,aberdeen,motherwell,2.0,1.0,events_raw_normaltime
12477106,54,24/25,2024-09-15,5,dundee-united,rangers,0.0,1.0,events_raw_normaltime
12811090,57,24/25,2024-09-17,3,elgin-city,the-spartans-fc,1.0,1.0,events_raw_normaltime
12476603,57,24/25,2024-09-21,7,forfar-athletic,stranraer,2.0,1.0,events_raw_normaltime
12476606,57,24/25,2024-09-21,7,stirling-albion,bonnyrigg-rose,0.0,2.0,events_raw_normaltime
12476607,57,24/25,2024-09-21,7,east-fife,peterhead,2.0,0.0,events_raw_normaltime
12476613,57,24/25,2024-09-21,7,clyde-fc,elgin-city,0.0,0.0,events_raw_normaltime
12476771,56,24/25,2024-09-21,7,dumbarton,montrose,0.0,1.0,events_raw_normaltime
12476772,56,24/25,2024-09-21,7,inverness-caledonian-thistle,cove-rangers,1.0,1.0,events_raw_normaltime
12476773,56,24/25,2024-09-21,7,arbroath,annan-athletic,2.0,0.0,events_raw_normaltime
12476774,56,24/25,2024-09-21,7,stenhousemuir,queen-of-the-south,0.0,0.0,events_raw_normaltime
12476775,56,24/25,2024-09-21,7,alloa-athletic,kelty-hearts-fc,1.0,0.0,events_raw_normaltime
12476921,55,24/25,2024-09-21,6,raith-rovers,hamilton-academical,3.0,3.0,events_raw_normaltime
12476922,55,24/25,2024-09-21,6,queens-park-fc,ayr-united,1.0,1.0,events_raw_normaltime
12476923,55,24/25,2024-09-21,6,partick-thistle,dunfermline-athletic,1.0,0.0,events_raw_normaltime
12476924,55,24/25,2024-09-21,6,greenock-morton,airdrieonians,2.0,0.0,events_raw_normaltime
12477042,54,24/25,2024-09-21,15,st-mirren,heart-of-midlothian,2.0,1.0,events_raw_normaltime
12477043,54,24/25,2024-09-21,15,ross-county,st-johnstone,3.0,3.0,events_raw_normaltime
12476601,57,24/25,2024-09-28,8,the-spartans-fc,east-fife,0.0,1.0,events_raw_normaltime
12476604,57,24/25,2024-09-28,8,peterhead,clyde-fc,2.0,2.0,events_raw_normaltime
12476605,57,24/25,2024-09-28,8,bonnyrigg-rose,forfar-athletic,0.0,1.0,events_raw_normaltime
12476609,57,24/25,2024-09-28,8,stranraer,stirling-albion,0.0,2.0,events_raw_normaltime
12476610,57,24/25,2024-09-28,8,elgin-city,edinburgh-city-fc,3.0,3.0,events_raw_normaltime
