match_id,tournament_id,match_date,is_home_team,players_with_value,proposed_value_sum,currency
9431712,56,2021-04-13,False,17,1393000,EUR
9431717,56,2021-04-17,True,15,2135000,EUR
9431717,56,2021-04-17,False,16,2322000,EUR
9431718,56,2021-04-15,True,17,1895000,EUR
9431718,56,2021-04-15,False,14,758000,EUR
9431719,56,2021-04-17,True,12,684000,EUR
9431719,56,2021-04-17,False,10,863000,EUR
9431720,56,2021-04-13,True,17,1475000,EUR
9431720,56,2021-04-13,False,13,503000,EUR
9431721,56,2021-04-15,True,17,1228000,EUR
9431721,56,2021-04-15,False,16,1094000,EUR
9431722,56,2021-04-20,True,17,1690000,EUR
9431722,56,2021-04-20,False,10,434000,EUR
9431723,56,2021-04-20,True,13,705000,EUR
9431723,56,2021-04-20,False,15,2135000,EUR
9431724,56,2021-04-20,True,12,426000,EUR
9431724,56,2021-04-20,False,16,1290000,EUR
9431725,56,2021-04-20,True,10,863000,EUR
9431725,56,2021-04-20,False,16,2322000,EUR
9431729,56,2021-04-20,True,16,1117000,EUR
9431729,56,2021-04-20,False,17,4490000,EUR
9431730,57,2021-04-20,True,9,908000,EUR
9431730,57,2021-04-20,False,7,240000,EUR
9431731,57,2021-04-17,True,10,195000,EUR
9431731,57,2021-04-17,False,11,485000,EUR
9431732,57,2021-04-17,True,13,2100000,EUR
9431732,57,2021-04-17,False,18,2737000,EUR
9431733,57,2021-04-20,True,17,2689000,EUR
9431733,57,2021-04-20,False,10,195000,EUR
9431734,57,2021-04-20,True,9,364000,EUR
9431734,57,2021-04-20,False,10,309000,EUR
9431735,57,2021-04-15,True,13,769000,EUR
9431735,57,2021-04-15,False,7,240000,EUR
9431736,57,2021-04-13,True,10,485000,EUR
9431736,57,2021-04-13,False,10,309000,EUR
9431737,57,2021-04-10,True,14,874000,EUR
9431737,57,2021-04-10,False,13,1945000,EUR
9431738,57,2021-04-17,True,10,309000,EUR
9431738,57,2021-04-17,False,13,717000,EUR
9431739,57,2021-04-17,True,10,902000,EUR
9431739,57,2021-04-17,False,9,517000,EUR
9431740,57,2021-04-13,True,6,240000,EUR
9431740,57,2021-04-13,False,11,247000,EUR
9431741,57,2021-04-13,True,15,577000,EUR
9431741,57,2021-04-13,False,13,874000,EUR
9431742,57,2021-04-10,True,7,240000,EUR
9431742,57,2021-04-10,False,17,2024000,EUR
9431743,57,2021-04-10,True,10,309000,EUR
9431743,57,2021-04-10,False,10,154000,EUR
9431746,57,2021-04-20,True,15,717000,EUR
9431746,57,2021-04-20,False,12,1945000,EUR
9431747,57,2021-04-13,True,13,1945000,EUR
9431747,57,2021-04-13,False,10,434000,EUR
9431748,57,2021-04-20,True,10,485000,EUR
9431748,57,2021-04-20,False,13,874000,EUR
9431749,57,2021-04-13,True,17,2529000,EUR
9431749,57,2021-04-13,False,9,847000,EUR
9431750,57,2021-04-08,True,7,240000,EUR
9431750,57,2021-04-08,False,10,309000,EUR
9431751,57,2021-04-10,True,10,594000,EUR
9431751,57,2021-04-10,False,9,485000,EUR
9431752,57,2021-04-10,True,11,899000,EUR
9431752,57,2021-04-10,False,14,635000,EUR
9431753,55,2021-04-13,True,0,,
9431753,55,2021-04-13,False,0,,
9434155,56,2021-04-08,True,16,1204000,EUR
9434155,56,2021-04-08,False,12,343000,EUR
9434156,56,2021-04-08,True,18,1297000,EUR
9434156,56,2021-04-08,False,12,688000,EUR
9573751,54,2022-03-19,True,0,,
