replicate,pearson_x2,dispersion
619,4006.5064346871704,1.0233732911078341
620,3753.138433572775,0.9586560494438761
621,3900.6549259951053,0.9963358687088392
622,3890.9586490501906,0.9938591696169069
623,3736.9681559673527,0.9545257103364886
624,4085.775523610675,1.043620823399917
625,3879.8044574709534,0.991010078536642
626,3904.5528690643187,0.9973315118938234
627,3975.146481650033,1.0153630859897913
628,3973.29161322416,1.014889300951254
629,3866.443155520888,0.9875972300181067
630,3996.272448171295,1.020759246020765
631,3895.5922987681706,0.9950427327632619
632,3913.0632175242363,0.9995052918324997
633,3938.2437666509904,1.005937105147124
634,3957.029203717847,1.0107354287912764
635,3937.7340289739686,1.0058069039524824
636,3964.102928181968,1.0125422549634655
637,4017.2562240195166,1.0261190865950234
638,3760.9236935076888,0.9606446215856166
639,3971.108815952698,1.0143317537554783
640,3963.091788584789,1.0122839817585667
641,3906.6120420674133,0.9978574820095564
642,3808.126489658218,0.9727015299254708
643,4055.338147679456,1.0358462701607807
644,3772.9716883405886,0.9637220149018106
645,3753.2898567611387,0.9586947271420533
646,3945.7903267664733,1.0078647067091886
647,3969.788647315862,1.0139945459299775
648,3896.3096353392457,0.9952259604953373
649,3758.0506065661802,0.9599107551893181
650,3869.0156825276717,0.9882543250389966
651,3870.2060602351503,0.988558380647548
652,3810.4273048735936,0.9732892221899345
653,3878.7964780860593,0.9907526125379462
654,3835.5520411996395,0.9797067793613383
655,3943.3334391249173,1.0072371492017669
656,4129.589817960483,1.0548122140384375
657,3835.71621803176,0.9797487146952133
658,3681.3688681719736,0.9403241042584862
659,3824.0982047489397,0.9767811506382987
660,4088.686145250434,1.044364277203176
661,3921.3393709744346,1.0016192518453217
662,3880.36906897847,0.9911542960353691
663,4023.0564205748383,1.0276006182822064
664,3794.100912247247,0.9691190069597054
665,3924.6732181930456,1.0024708092447114
666,3972.6810651954997,1.0147333499860791
667,3955.978993021801,1.0104671757399237
668,3814.55700586246,0.9743440628001174
669,3884.639209348617,0.9922450087735931
670,4075.2789632592967,1.0409397096447757
671,3956.143374056549,1.010509163232835
672,4091.116390156293,1.0449850294141234
673,3760.117325694273,0.960438652795472
674,3995.389939992706,1.020533828861483
675,3938.2854281081018,1.0059477466431932
676,3824.7955784970054,0.9769592793095799
677,3792.9753506755583,0.968831507196822
678,3956.10646054197,1.010499734493479
679,4076.4709482069666,1.0412441757872202
680,3828.939781897783,0.978017824239536
681,4023.4737584730037,1.0277072180007671
682,3783.302424715247,0.9663607725964871
683,3840.6471494896487,0.9810082118747506
684,3803.2022278996214,0.971443736372828
685,3828.7066573410357,0.9779582777371739
686,3977.6901962169736,1.0160128215113597
687,3807.196217849639,0.9724639126052719
688,3856.0761752910203,0.9849492146337216
689,4097.693251307888,1.0466649428628068
690,3938.373175532234,1.0059701597783484
691,3790.2007728322656,0.9681228027668622
692,3895.8430106910646,0.9951067715685988
693,3865.2689189003777,0.9872972972925613
694,3967.5182608588275,1.0134146260175805
695,3820.7394572258554,0.9759232330078813
696,4027.966818555161,1.028854870639888
697,4030.56687074281,1.0295189963583167
698,3892.529359947762,0.9942603729113056
699,3898.1571140104593,0.9956978579847916
700,3969.496494492315,1.0139199219648314
701,3980.651124433457,1.0167691250149316
702,3828.9538423805557,0.9780214156783028
703,3934.1571815934262,1.0048932775462136
704,3998.6331520729127,1.021362235523094
705,3930.390774040062,1.003931232194141
706,3832.475620982271,0.9789209759852544
707,4131.529996026176,1.0553077895341447
708,4013.178924787045,1.0250776308523741
709,3745.102234618534,0.956603380490047
710,3966.743060427696,1.0132166182446223
711,3931.767409265877,1.0042828631585894
712,3833.691458610429,0.9792315347663931
713,3843.192780588958,0.9816584369320455
714,3860.16312979226,0.9859931366008327
715,3977.9915224530187,1.0160897886214606
716,3838.5177619877823,0.9804643070211448
717,3954.1847280355287,1.0100088705071593
718,3991.689853447295,1.0195887237413268
