y,pressure,home,season,division,history_matches,pressure_z
0,1.4166666666666667,0,22/23,56,24,0.6944822276329645
0,1.6578947368421053,1,22/23,56,76,1.5924144755293779
0,1.5,0,22/23,56,76,1.004677004178998
0,1.263157894736842,1,22/23,57,76,0.12307079715342818
0,0.961038961038961,0,22/23,57,77,-1.001517784391454
0,0.8260869565217391,1,22/23,57,23,-1.5038546670193618
0,1.2763157894736843,0,22/23,57,76,0.1720489197659604
0,1.1095890410958904,1,22/23,57,73,-0.44856427772159846
0,1.337837837837838,0,22/23,57,74,0.40105473630563543
0,1.025974025974026,1,22/23,57,77,-0.7598075689010381
0,1.0921052631578947,0,22/23,57,76,-0.5136447968094832
0,0.9605263157894737,1,22/23,57,76,-1.0034260229347995
0,1.4675324675324675,0,22/23,57,77,0.8838218964337898
0,1.0256410256410255,1,22/23,57,78,-0.761047108467656
0,1.2727272727272727,0,22/23,57,77,0.15869124996254227
0,0.7916666666666666,1,22/23,57,24,-1.631978596462289
0,1.0945945945945945,0,22/23,57,74,-0.5043786655044097
0,1.3846153846153846,1,22/23,56,26,0.5751765443460282
0,1.6493506493506493,0,22/23,56,77,1.5606104998069545
0,1.44,1,22/23,56,25,0.7813367650658536
0,1.4333333333333333,0,22/23,56,60,0.7565211829421711
0,1.5194805194805194,1,22/23,56,77,1.0771900688261227
0,0.8481012658227848,0,22/23,56,79,-1.4219099819659244
1,1.1818181818181819,1,22/23,56,77,-0.1797030517240397
0,1.025974025974026,0,22/23,56,77,-0.7598075689010381
0,1.4098360655737705,1,22/23,56,61,0.6690564262767321
0,1.5324675324675325,0,22/23,56,77,1.1255321119242063
0,1.4743589743589745,1,22/23,57,78,0.9092324575494496
0,1.2564102564102564,0,22/23,57,78,0.09795381119828392
1,0.9487179487179487,1,22/23,57,78,-1.0473807483563022
0,1.08,0,22/23,57,75,-0.5587046696130118
0,1.0909090909090908,1,22/23,57,77,-0.5180973534106225
0,0.8,0,22/23,57,25,-1.6009591188076853
0,1.32,1,22/23,57,75,0.3346562868395654
0,0.948051948051948,0,22/23,57,77,-1.0498598274895372
0,1.2727272727272727,1,22/23,57,77,0.15869124996254227
0,1.0253164556962024,0,22/23,57,79,-0.7622552672857515
0,1.4615384615384615,1,22/23,56,26,0.8615101842346745
0,1.5512820512820513,0,22/23,56,78,1.195566097438096
1,1.6538461538461537,1,22/23,56,78,1.5773442839562908
0,1.403225806451613,0,22/23,56,62,0.6444508120610237
0,1.5384615384615385,1,22/23,56,78,1.1478438241233215
0,1.4098360655737705,0,22/23,56,61,0.6690564262767321
0,1.0128205128205128,1,22/23,56,78,-0.8087693817824302
0,1.4444444444444444,0,22/23,56,27,0.7978804864816421
0,1.2784810126582278,1,22/23,57,79,0.1801086108287815
0,0.9620253164556962,0,22/23,57,79,-0.9978462368143843
0,1.3421052631578947,1,22/23,57,76,0.4169395328286181
0,0.8076923076923077,0,22/23,57,26,-1.5723257548188208
0,1.481012658227848,1,22/23,57,79,0.9339997133204077
0,1.0769230769230769,0,22/23,57,78,-0.5701580152085581
0,1.4814814814814814,1,22/23,56,27,0.9357448316132124
0,1.518987341772152,0,22/23,56,79,1.0753542950375885
1,1.4285714285714286,1,22/23,56,28,0.7387957671395406
0,1.5316455696202531,0,22/23,56,79,1.1224724889433144
0,1.380952380952381,1,22/23,56,63,0.5615416091132355
0,1.1794871794871795,0,22/23,56,78,-0.18837982869036243
0,1.6962025316455696,1,22/23,56,79,1.7350090097177608
0,0.8375,0,22/23,56,80,-1.4613714693619702
0,1.4193548387096775,1,22/23,56,62,0.7044885107473527
0,1.0126582278481013,0,22/23,56,79,-0.8093734611914776
1,1.0375,1,22/23,57,80,-0.7169040056514889
0,0.9615384615384616,0,22/23,57,78,-0.9996584750415276
0,1.0921052631578947,1,22/23,57,76,-0.5136447968094832
0,1.4875,0,22/23,57,80,0.9581477876970932
0,1.2564102564102564,1,22/23,57,78,0.09795381119828392
0,1.3506493506493507,0,22/23,57,77,0.4487435085510415
0,0.8148148148148148,1,22/23,57,27,-1.5458133807550574
0,0.975,0,22/23,57,80,-0.9495500880610147
0,1.3461538461538463,1,22/23,57,78,0.4320097244017054
0,1.0909090909090908,0,22/23,57,77,-0.5180973534106225
0,1.0126582278481013,1,22/23,57,79,-0.8093734611914776
0,1.2531645569620253,0,22/23,57,79,0.08587222301732853
0,1.0125,1,22/23,56,80,-0.8099624386152996
0,1.7625,0,22/23,56,80,1.9817905502990043
0,1.5,1,22/23,56,80,1.004677004178998
0,1.3793103448275863,0,22/23,56,29,0.5554293967675012
0,1.5125,1,22/23,56,80,1.051206220660903
0,1.375,0,22/23,56,64,0.5393848393599474
0,0.9753086419753086,1,22/23,57,81,-0.9484012185182515
0,1.0759493670886076,0,22/23,57,79,-0.5737824916628448
0,0.8271604938271605,1,22/23,56,81,-1.4998585990445337
0,1.4444444444444444,0,22/23,56,63,0.7978804864816421
0,1.275,1,22/23,57,80,0.1671511075047066
0,1.0769230769230769,0,22/23,57,78,-0.5701580152085581
0,1.3544303797468353,1,22/23,57,79,0.4628177742631412
0,1.0246913580246915,0,22/23,57,81,-0.764582091676157
0,1.0,1,22/23,57,80,-0.8564916550972045
0,0.8214285714285714,0,22/23,57,28,-1.5211947476958483
0,1.4814814814814814,1,22/23,57,81,0.9357448316132124
0,1.25,0,22/23,57,80,0.0740926745408968
0,1.1898734177215189,1,22/23,56,79,-0.14971874651130515
0,1.4285714285714286,0,22/23,56,28,0.7387957671395406
0,1.0365853658536586,1,22/23,57,82,-0.7203085824672383
0,1.0759493670886076,0,22/23,57,79,-0.5737824916628448
0,1.4482758620689655,1,22/23,56,29,0.8121423152883565
0,1.353846153846154,0,22/23,56,65,0.4606430883905699
0,1.0123456790123457,1,22/23,56,81,-0.8105368733866808
0,1.4938271604938271,0,22/23,56,81,0.9816996133237362
0,1.4375,1,22/23,56,64,0.7720309217694727
0,1.8024691358024691,0,22/23,56,81,2.1305691560868243
0,1.4938271604938271,1,22/23,56,81,0.9816996133237362
0,1.1875,0,22/23,56,80,-0.1585534078686285
0,1.4333333333333333,1,22/23,56,30,0.7565211829421711
0,0.8170731707317073,0,22/23,56,82,-1.5374070182470347
0,1.0625,1,22/23,57,80,-0.6238455726876792
0,1.3625,0,22/23,57,80,0.4928556228780425
0,0.8275862068965517,1,22/23,57,29,-1.4982739513993433
0,1.2345679012345678,0,22/23,57,81,0.01664919740274214
0,1.0240963855421688,1,22/23,57,83,-0.7667967799513631
0,1.271604938271605,0,22/23,57,81,0.15451354253431332
0,1.075,1,22/23,57,80,-0.5773163562057743
0,0.9876543209876543,0,22/23,57,81,-0.9024464368077282
0,0.9878048780487805,1,22/23,57,82,-0.9018860126405265
0,1.4634146341463414,0,22/23,57,82,0.8684939315490319
0,1.382716049382716,1,22/23,57,81,0.5681065779290243
0,1.0493827160493827,0,22/23,57,81,-0.6726725282551104
0,1.3333333333333333,1,22/23,56,66,0.3842874510869303
0,1.0,0,22/23,56,82,-0.8564916550972045
0,1.7926829268292683,1,22/23,56,82,2.0941415852187264
0,1.1728395061728396,0,22/23,56,81,-0.21312471114987483
0,1.4153846153846155,1,22/23,56,65,0.6897100003014871
0,1.4193548387096775,0,22/23,56,31,0.7044885107473527
0,1.475609756097561,1,22/23,56,82,0.913888289092354
0,1.4,0,22/23,56,30,0.6324432723237572
1,1.4578313253012047,1,22/23,57,83,0.8477109726737758
0,1.0238095238095237,0,22/23,57,84,-0.7678645760840522
0,1.2804878048780488,1,22/23,57,82,0.18757856839920192
0,0.8333333333333334,0,22/23,57,30,-1.476881208189272
0,0.9878048780487805,1,22/23,57,82,-0.9018860126405265
0,1.0365853658536586,0,22/23,57,82,-0.7203085824672383
0,1.2195121951219512,1,22/23,57,82,-0.039393219317408336
0,1.0864197530864197,0,22/23,57,81,-0.5348081831235401
0,1.3780487804878048,1,22/23,57,82,0.5507334287457776
0,0.9759036144578314,0,22/23,57,83,-0.9461865302430454
0,0.8192771084337349,1,22/23,56,83,-1.5292032186910127
0,1.4878048780487805,0,22/23,56,82,0.959282646635676
0,1.0240963855421688,1,22/23,57,83,-0.7667967799513631
0,1.2650602409638554,0,22/23,57,83,0.13015197150704735
0,0.8214285714285714,1,22/23,56,84,-1.5211947476958483
0,1.4193548387096775,0,22/23,56,31,0.7044885107473527
0,1.1585365853658536,1,22/23,56,82,-0.2663650070340186
0,1.4819277108433735,0,22/23,56,83,0.9374058478196172
0,0.9879518072289156,1,22/23,56,83,-0.9013390926701251
0,1.4698795180722892,0,22/23,56,83,0.8925584102466969
0,1.4375,1,22/23,56,32,0.7720309217694727
0,1.4375,0,22/23,56,32,0.7720309217694727
0,1.4880952380952381,1,22/23,56,84,0.960363464672422
0,1.8072289156626506,0,22/23,56,83,2.148286662288472
0,1.3134328358208955,1,22/23,56,67,0.31021108653862406
0,1.4090909090909092,0,22/23,56,66,0.6662827024924161
0,1.1566265060240963,1,22/23,56,83,-0.2734749666492376
0,0.8117647058823529,0,22/23,56,85,-1.55716691506001
0,0.8064516129032258,1,22/23,57,31,-1.576944039333154
0,1.0235294117647058,0,22/23,57,85,-0.768907247601854
0,1.4642857142857142,1,22/23,57,84,0.8717363856592689
0,1.0120481927710843,0,22/23,57,83,-0.8116442175242842
2,0.9880952380952381,1,22/23,57,84,-0.9008051946037806
0,1.2048192771084338,0,22/23,57,83,-0.09408521635755485
0,1.0238095238095237,1,22/23,57,84,-0.7678645760840522
0,1.0731707317073171,0,22/23,57,82,-0.5841255098372722
0,1.2619047619047619,1,22/23,57,84,0.11840621404747288
0,1.3855421686746987,0,22/23,57,83,0.5786263472362526
0,1.4941176470588236,1,22/23,56,85,0.9827809023051605
0,1.4642857142857142,0,22/23,56,84,0.8717363856592689
0,1.0348837209302326,1,22/23,57,86,-0.726642678868632
0,1.380952380952381,0,22/23,57,84,0.5615416091132355
0,1.4029850746268657,1,22/23,56,67,0.6435547270060037
0,1.4883720930232558,0,22/23,56,86,0.9613940121028072
0,0.813953488372093,1,22/23,56,86,-1.5490195283162567
0,1.0,0,22/23,56,84,-0.8564916550972045
0,1.393939393939394,1,22/23,56,33,0.6098836522113191
0,1.1666666666666667,0,22/23,56,84,-0.23610210200513668
0,1.4705882352941178,1,22/23,56,85,0.89519649480981
0,1.2941176470588236,0,22/23,56,68,0.2383134385946796
0,1.7976190476190477,1,22/23,56,84,2.1125154918434044
0,1.5454545454545454,0,22/23,56,33,1.173874155022289
1,1.3647058823529412,1,22/23,57,85,0.5010666610807316
0,1.4941176470588236,0,22/23,57,85,0.9827809023051605
0,1.1904761904761905,1,22/23,57,84,-0.1474750229919845
0,1.035294117647059,0,22/23,57,85,-0.725115043854178
0,1.0602409638554218,1,22/23,57,83,-0.6322544672326015
0,0.78125,0,22/23,57,32,-1.670752943530543
0,1.0,1,22/23,57,84,-0.8564916550972045
0,1.2470588235294118,0,22/23,57,85,0.06314462360397799
0,1.0229885057471264,1,22/23,57,87,-0.7709206822569193
0,1.0470588235294118,0,22/23,57,85,-0.6813228401065029
0,1.7882352941176471,1,22/23,56,85,2.0775859959970444
0,1.411764705882353,0,22/23,56,34,0.6762354760714332
0,1.5294117647058822,1,22/23,56,34,1.114157513548186
0,1.0,0,22/23,56,85,-0.8564916550972045
0,1.1764705882352942,1,22/23,56,85,-0.19960859888207402
0,1.3823529411764706,0,22/23,56,68,0.5667549667022445
0,1.3043478260869565,1,22/23,56,69,0.27639361576657107
0,0.8160919540229885,0,22/23,56,87,-1.5410594378194857
0,1.372093023255814,1,22/23,57,86,0.5285640913408998
0,1.0476190476190477,0,22/23,57,84,-0.6792374970708993
0,1.0348837209302326,1,22/23,57,86,-0.726642678868632
0,1.0227272727272727,0,22/23,57,88,-0.771893079675559
0,1.0348837209302326,1,22/23,57,86,-0.726642678868632
0,1.0235294117647058,0,22/23,57,85,-0.768907247601854
0,1.4883720930232558,1,22/23,57,86,0.9613940121028072
0,0.7575757575757576,0,22/23,57,33,-1.7588764595947572
0,1.2117647058823529,1,22/23,57,85,-0.06823198763904842
0,1.244186046511628,0,22/23,57,86,0.05245117850280138
0,1.457142857142857,1,22/23,56,35,0.8451482619553233
0,1.3142857142857143,0,22/23,56,70,0.31338578787640853
0,1.4767441860465116,1,22/23,56,86,0.9181110200266164
0,1.7790697674418605,0,22/23,56,86,2.0434688140075763
0,1.4202898550724639,1,22/23,56,69,0.7079689570480096
0,1.542857142857143,0,22/23,56,35,1.1642057464026727
0,1.2298850574712643,1,22/23,57,87,-0.0007819266943529514
0,1.471264367816092,0,22/23,57,87,0.8977132881286415
0,1.0112359550561798,1,22/23,57,89,-0.8146676402820088
1,1.2209302325581395,0,22/23,57,86,-0.03411480564958029
0,1.0232558139534884,1,22/23,57,86,-0.7699256709448228
0,1.367816091954023,0,22/23,57,87,0.5126439103473582
0,1.0470588235294118,1,22/23,57,85,-0.6813228401065029
0,1.0459770114942528,0,22/23,57,87,-0.6853497094166343
0,0.7352941176470589,1,22/23,57,34,-1.8418162394198998
0,1.0344827586206897,0,22/23,57,87,-0.7281351958367764
0,0.8181818181818182,1,22/23,56,88,-1.5332802584703689
0,1.5172413793103448,0,22/23,56,87,1.0688552338092117
0,1.0,0,23/24,57,86,-0.8564916550972045
0,1.0340909090909092,1,23/24,57,88,-0.7295937919647358
0,0.8202247191011236,0,23/24,57,89,-1.5256758921403335
0,1.2386363636363635,1,23/24,57,88,0.031793386830073635
0,1.0465116279069768,0,23/24,57,86,-0.6833596867924411
0,1.0227272727272727,1,23/24,57,88,-0.771893079675559
0,1.206896551724138,0,23/24,57,87,-0.08635289953463803
0,0.8,1,23/24,57,35,-1.6009591188076853
0,1.011111111111111,0,23/24,57,90,-0.8151323515577334
0,1.3522727272727273,1,23/24,56,88,0.4547862639383019
0,1.4597701149425288,0,23/24,56,87,0.8549278017084994
0,1.5,1,23/24,56,36,1.004677004178998
0,1.4,0,23/24,56,70,0.6324432723237572
0,1.1627906976744187,1,23/24,56,86,-0.2505297660305336
0,1.3098591549295775,0,23/24,56,71,0.29690864079227325
0,1.4807692307692308,0,23/24,56,52,0.9330935942068367
0,1.5340909090909092,1,23/24,56,88,1.1315748673114667
0,1.4545454545454546,0,23/24,56,88,0.8354798533357071
0,1.2045454545454546,1,23/24,57,88,-0.0951044763023942
0,1.0224719101123596,0,23/24,57,89,-0.7728436254668132
0,0.8444444444444444,1,23/24,57,90,-1.435521904649801
0,1.2247191011235956,0,23/24,57,89,-0.02001135879329283
0,1.010989010989011,1,23/24,57,91,-0.8155868493988265
0,1.0344827586206897,1,23/24,57,87,-0.7281351958367764
0,1.0112359550561798,0,23/24,57,89,-0.8146676402820088
0,1.0,1,23/24,57,87,-0.8564916550972045
0,0.8055555555555556,0,23/24,57,36,-1.5802794670379499
0,1.3194444444444444,1,23/24,56,72,0.3325883216625915
0,1.4528301886792452,1,23/24,56,53,0.8290950551906767
1,1.550561797752809,0,23/24,56,89,1.1928850708473782
0,1.4431818181818181,1,23/24,56,88,0.7931805656248839
0,1.4864864864864864,0,23/24,56,37,0.9543751485228842
0,1.4382022471910112,1,23/24,56,89,0.7746449226954223
0,1.1494252873563218,0,23/24,56,87,-0.3002803316353511
0,1.4366197183098592,1,23/24,56,71,0.7687542163834234
0,1.348314606741573,0,23/24,56,89,0.44005280417385784
0,1.0222222222222221,1,23/24,57,90,-0.7737730480182624
0,1.211111111111111,0,23/24,57,90,-0.0706648878472526
0,1.0,1,23/24,57,92,-0.8564916550972045
0,1.0227272727272727,0,23/24,57,88,-0.771893079675559
0,0.9886363636363636,1,23/24,57,88,-0.8987909428080272
0,0.8351648351648352,0,23/24,57,91,-1.4700637405728756
0,0.8378378378378378,1,23/24,57,37,-1.4601139229705675
0,1.202247191011236,0,23/24,57,89,-0.10365938842368416
0,1.5,1,23/24,56,38,1.004677004178998
1,1.4333333333333333,0,23/24,56,90,0.7565211829421711
0,1.1704545454545454,1,23/24,56,88,-0.22200233943486286
0,1.4444444444444444,0,23/24,56,54,0.7978804864816421
0,1.3013698630136987,1,23/24,56,73,0.2653086326857125
0,1.4166666666666667,0,23/24,56,72,0.6944822276329645
0,1.4382022471910112,1,23/24,56,89,0.7746449226954223
0,1.5444444444444445,1,23/24,56,90,1.170114218336883
0,1.3333333333333333,0,23/24,56,90,0.3842874510869303
0,1.2,1,23/24,57,90,-0.11202419138672362
0,0.9887640449438202,0,23/24,57,89,-0.8983156699124001
0,1.2197802197802199,1,23/24,57,91,-0.03839554112964252
0,1.021505376344086,0,23/24,57,93,-0.776441390182099
0,0.8478260869565217,1,23/24,57,92,-1.4229342905290923
0,1.0224719101123596,1,23/24,57,89,-0.7728436254668132
0,0.8157894736842105,0,23/24,57,38,-1.5421853716726475
0,1.0,1,23/24,57,90,-0.8564916550972045
0,1.010989010989011,0,23/24,57,91,-0.8155868493988265
0,1.3186813186813187,1,23/24,56,91,0.3297477101557597
0,1.2972972972972974,0,23/24,56,74,0.2501491693372946
0,1.1573033707865168,0,23/24,56,89,-0.27095544768446683
0,1.4727272727272727,1,23/24,56,55,0.9031587136730231
0,1.5384615384615385,0,23/24,56,39,1.1478438241233215
0,1.4175824175824177,1,23/24,56,91,0.6978909614411627
0,1.4222222222222223,0,23/24,56,90,0.7151618794027
0,1.4109589041095891,1,23/24,56,73,0.6732360100613185
0,1.5494505494505495,0,23/24,56,91,1.1887486298216996
0,1.2173913043478262,0,23/24,57,92,-0.04728789019450743
0,1.1978021978021978,1,23/24,57,91,-0.12020515252639921
0,0.8387096774193549,0,23/24,57,93,-1.4568686419604955
0,1.053191489361702,1,23/24,57,94,-0.6584949892167578
0,1.0,0,23/24,57,92,-0.8564916550972045
0,0.8205128205128205,1,23/24,57,39,-1.5246034815040466
0,1.0,0,23/24,57,91,-0.8564916550972045
0,0.9777777777777777,1,23/24,57,90,-0.9392102621761469
0,1.0222222222222221,0,23/24,57,90,-0.7737730480182624
0,1.315217391304348,1,23/24,56,92,0.3168538040117061
0,1.55,1,23/24,56,40,1.1907938701066185
0,1.1444444444444444,0,23/24,56,90,-0.31882070908407956
0,1.4285714285714286,1,23/24,56,91,0.7387957671395406
0,1.576086956521739,0,23/24,56,92,1.2878983218949416
0,1.28,1,23/24,56,75,0.18576279409746904
0,1.434782608695652,0,23/24,56,92,0.7619158747081888
0,1.4054054054054055,1,23/24,56,74,0.6525640145862033
0,1.4642857142857142,0,23/24,56,56,0.8717363856592689
0,1.2150537634408602,1,23/24,57,93,-0.0559890059461495
0,1.2065217391304348,0,23/24,57,92,-0.08774807843964245
0,0.8404255319148937,1,23/24,57,94,-1.4504816527385456
0,0.875,0,23/24,57,40,-1.321783819916255
0,0.9891304347826086,1,23/24,57,92,-0.8969518433423395
0,1.0526315789473684,0,23/24,57,95,-0.6605791646470781
0,0.989247311827957,1,23/24,57,93,-0.8965167875547572
0,0.967032967032967,0,23/24,57,91,-0.9792060721923387
0,1.010989010989011,1,23/24,57,91,-0.8155868493988265
0,1.164835164835165,1,23/24,56,91,-0.242919569621533
0,1.4130434782608696,0,23/24,56,92,0.6809954982179196
0,1.6,1,23/24,56,5,1.376910736034239
0,1.4,0,23/24,56,75,0.6324432723237572
0,1.5806451612903225,1,23/24,56,93,1.3048654976106433
0,1.5609756097560976,0,23/24,56,41,1.2316487918956083
0,1.4385964912280702,1,23/24,56,57,0.7761124319871838
0,1.2763157894736843,0,23/24,56,76,0.1720489197659604
0,1.4301075268817205,1,23/24,56,93,0.7445136432049054
0,1.3225806451612903,0,23/24,56,93,0.34426231862937756
0,0.9565217391304348,1,23/24,57,92,-1.0183324080777436
1,1.0,0,23/24,57,93,-0.8564916550972045
0,1.0,1,23/24,57,5,-0.8564916550972045
0,1.0,0,23/24,57,94,-0.8564916550972045
0,1.0416666666666667,1,23/24,57,96,-0.7013942668241873
0,0.8421052631578947,0,23/24,57,95,-1.4442291264475844
0,0.8536585365853658,1,23/24,57,41,-1.4012239456170688
0,1.2446808510638299,0,23/24,57,94,0.05429300795285237
0,1.1935483870967742,1,23/24,57,93,-0.13603927086125492
0,1.0217391304347827,0,23/24,57,92,-0.7755712786069344
0,1.5238095238095237,1,23/24,56,42,1.0933040831921503
0,1.6666666666666667,0,23/24,56,6,1.6250665572710659
0,1.2065217391304348,1,23/24,56,92,-0.08774807843964245
0,1.3085106382978724,0,23/24,56,94,0.2918890070093888
0,1.4193548387096775,1,23/24,56,93,0.7044885107473527
1,1.4482758620689655,0,23/24,56,58,0.8121423152883565
0,1.446808510638298,1,23/24,56,94,0.8066803382985513
0,1.394736842105263,0,23/24,56,76,0.6128520232787446
0,1.2857142857142858,1,23/24,56,77,0.2070332930606259
0,1.574468085106383,0,23/24,56,94,1.2818723364116242
0,1.7142857142857142,1,23/24,56,7,1.8023207152973701
0,1.4421052631578948,0,23/24,56,95,0.789173264683859
0,1.1666666666666667,1,23/24,57,6,-0.23610210200513668
0,0.8333333333333334,0,23/24,57,42,-1.476881208189272
0,1.2421052631578948,1,23/24,57,95,0.04470580097337813
0,0.967741935483871,0,23/24,57,93,-0.9765670524698626
0,1.0105263157894737,1,23/24,57,95,-0.817309157007179
0,1.032258064516129,0,23/24,57,93,-0.7364162577245463
0,1.0309278350515463,1,23/24,57,97,-0.7413678205028006
0,1.1808510638297873,0,23/24,57,94,-0.18330299110368406
0,0.84375,1,23/24,57,96,-1.4381068611210177
0,0.9893617021276596,0,23/24,57,94,-0.8960909882732937
0,1.2820512820512822,1,23/24,56,78,0.19339835782783327
0,1.5116279069767442,0,23/24,56,43,1.0479599962551889
0,1.6,1,23/24,56,95,1.376910736034239
0,1.2043010752688172,0,23/24,56,93,-0.09601413840370221
0,1.3896103896103895,1,23/24,56,77,0.5937696378452907
0,1.425531914893617,0,23/24,56,94,0.7274816719463719
0,1.2947368421052632,1,23/24,56,95,0.2406182914235045
0,1.4406779661016949,0,23/24,56,59,0.783860383586906
0,1.0319148936170213,1,23/24,57,94,-0.7376936555689363
0,0.8969072164948454,0,23/24,57,97,-1.2402377704118852
0,1.1789473684210525,1,23/24,57,95,-0.1903891875667745
0,1.2857142857142858,0,23/24,57,7,0.2070332930606259
0,0.9787234042553191,1,23/24,57,94,-0.9356903214493835
0,1.0510204081632653,0,23/24,57,98,-0.6665764857833064
0,1.5,1,23/24,56,44,1.004677004178998
0,1.3020833333333333,0,23/24,56,96,0.26796440988216763
0,1.202127659574468,1,23/24,56,94,-0.10410432475150552
0,1.3846153846153846,0,23/24,56,78,0.5751765443460282
0,1.4210526315789473,1,23/24,56,95,0.7108082685038081
0,1.2911392405063291,0,23/24,56,79,0.22722680473450838
0,1.4333333333333333,1,23/24,56,60,0.7565211829421711
0,1.4270833333333333,0,23/24,56,96,0.7332565747012182
