window,spec,team,fs,season,cat,n,a,d,theta,old_firm
long,main σc=1.0 σs=0.20,selkirk,2013,13/14,T5,1,-0.7175268521319962,0.6999376342096998,-1.417464486341696,false
long,main σc=1.0 σs=0.20,selkirk,2014,14/15,T5,1,-0.7489693525878641,0.7024347204445585,-1.4514040730324225,false
long,main σc=1.0 σs=0.20,selkirk,2015,15/16,T5,1,-0.7163412255126247,0.7653424192560343,-1.481683644768659,false
long,main σc=1.0 σs=0.20,selkirk,2016,16/17,T5,1,-0.7432874017158776,0.6936470730215046,-1.4369344747373822,false
long,main σc=1.0 σs=0.20,selkirk,2017,17/18,T5,2,-0.6387406707176885,0.5506661166234103,-1.1894067873410987,false
long,main σc=1.0 σs=0.20,shotts-bon-accord-fc,2012,12/13,T5,2,-0.1339226512592715,0.26669035349706355,-0.40061300475633504,false
long,main σc=1.0 σs=0.20,sligo-rovers,2017,17/18,GUEST,1,0.30410566170292413,-0.07217059004238889,0.37627625174531304,false
long,main σc=1.0 σs=0.20,sligo-rovers,2018,18/19,GUEST,2,0.32458726627985046,-0.0500672718180812,0.37465453809793164,false
long,main σc=1.0 σs=0.20,solihull-moors,2019,19/20,GUEST,2,0.5456266996449022,-0.013240012839520915,0.5588667124844231,false
long,main σc=1.0 σs=0.20,st-andrews-united,2023,23/24,T5,2,-0.03462597470250482,-0.3917822388630658,0.35715626416056095,false
long,main σc=1.0 σs=0.20,st-cuthbert-wanderers,2010,10/11,T5,1,-0.3674799952787443,0.663451528118336,-1.0309315233970802,false
long,main σc=1.0 σs=0.20,st-cuthbert-wanderers,2012,12/13,T5,3,-0.34050222446900263,0.40894667123351197,-0.7494488957025146,false
long,main σc=1.0 σs=0.20,st-cuthbert-wanderers,2013,13/14,T5,2,-0.4085358095891117,0.44866789089523595,-0.8572037004843476,false
long,main σc=1.0 σs=0.20,st-cuthbert-wanderers,2021,21/22,T5,2,-0.22520894562812727,0.4953595466545478,-0.720568492282675,false
long,main σc=1.0 σs=0.20,st-johnstone,2008,08/09,T2,40,0.7018898301066103,-0.9617524866558207,1.663642316762431,false
long,main σc=1.0 σs=0.20,st-johnstone,2009,09/10,T1,45,0.9742798103452097,-0.900683068729063,1.8749628790742727,false
long,main σc=1.0 σs=0.20,st-johnstone,2010,10/11,T1,46,0.4361801650066945,-1.1295549329574621,1.5657350979641567,false
long,main σc=1.0 σs=0.20,st-johnstone,2011,11/12,T1,43,0.7044774352726754,-1.0516379574693138,1.756115392741989,false
long,main σc=1.0 σs=0.20,st-johnstone,2012,12/13,T1,42,0.6924968818691266,-1.061784546702275,1.7542814285714017,false
long,main σc=1.0 σs=0.20,st-johnstone,2013,13/14,T1,45,0.7774182249275936,-1.1813316853986506,1.9587499103262442,false
long,main σc=1.0 σs=0.20,st-johnstone,2014,14/15,T1,42,0.4975538736902634,-1.2125867219351276,1.710140595625391,false
long,main σc=1.0 σs=0.20,st-johnstone,2015,15/16,T1,42,0.8638282665935746,-0.9368179925044983,1.8006462590980727,false
long,main σc=1.0 σs=0.20,st-johnstone,2016,16/17,T1,42,0.7487653978922357,-1.0798441168722925,1.8286095147645283,false
long,main σc=1.0 σs=0.20,st-johnstone,2017,17/18,T1,41,0.6594483339277403,-0.9320384379763247,1.5914867719040648,false
long,main σc=1.0 σs=0.20,st-johnstone,2018,18/19,T1,42,0.5671324759439625,-0.987820520361381,1.5549529963053437,false
long,main σc=1.0 σs=0.20,st-johnstone,2019,19/20,T1,31,0.5899425841580823,-0.923054694062278,1.5129972782203605,false
long,main σc=1.0 σs=0.20,st-johnstone,2020,20/21,T1,42,0.6634436977134861,-1.1587304342177556,1.8221741319312417,false
long,main σc=1.0 σs=0.20,st-johnstone,2021,21/22,T1,37,0.41053702975876444,-1.0584960341022778,1.4690330638610423,false
long,main σc=1.0 σs=0.20,st-johnstone,2022,22/23,T1,34,0.609189358793409,-0.9170447868551453,1.5262341456485542,false
long,main σc=1.0 σs=0.20,st-johnstone,2023,23/24,T1,34,0.428960333253665,-0.977980639581506,1.4069409728351712,false
long,main σc=1.0 σs=0.20,st-johnstone,2024,24/25,T1,38,0.5790019425258489,-0.8860083180997785,1.4650102606256274,false
long,main σc=1.0 σs=0.20,st-johnstone,2025,25/26,T2,36,0.7624468390371444,-1.1299279947119156,1.89237483374906,false
long,main σc=1.0 σs=0.20,st-johnstone,2026,26/27,T1,7,0.6921873849127748,-0.9933719313452046,1.6855593162579794,false
long,main σc=1.0 σs=0.20,st-johnstone-b-u21,2021,21/22,B,1,-0.41036663871304585,-0.1236832726451756,-0.28668336606787026,false
long,main σc=1.0 σs=0.20,st-johnstone-b-u21,2022,22/23,B,2,-0.3722531400069827,-0.07919173191686776,-0.29306140809011494,false
long,main σc=1.0 σs=0.20,st-johnstone-b-u21,2023,23/24,B,1,-0.41350923334689327,-0.0833532926718748,-0.33015594067501847,false
long,main σc=1.0 σs=0.20,st-johnstone-b-u21,2024,24/25,B,2,-0.3279435283963442,-0.1273238749741442,-0.2006196534222,false
long,main σc=1.0 σs=0.20,st-johnstone-u20,2016,16/17,B,1,-0.7475655910015155,-0.19062844887647223,-0.5569371421250433,false
long,main σc=1.0 σs=0.20,st-johnstone-u20,2017,17/18,B,1,-0.7790606125758923,-0.27659658403162657,-0.5024640285442658,false
long,main σc=1.0 σs=0.20,st-johnstone-u21,2018,18/19,B,1,0.4428614026567514,0.08722100600769532,0.35564039664905606,false
long,main σc=1.0 σs=0.20,st-johnstone-u21,2019,19/20,B,1,0.3746055947200258,0.15354139258108435,0.22106420213894146,false
long,main σc=1.0 σs=0.20,st-mirren,2008,08/09,T1,45,0.629603275067274,-0.9381360244534556,1.5677392995207295,false
long,main σc=1.0 σs=0.20,st-mirren,2009,09/10,T1,47,0.682879199841532,-1.0196859451054228,1.7025651449469548,false
long,main σc=1.0 σs=0.20,st-mirren,2010,10/11,T1,44,0.6011909498298786,-0.8745850222859082,1.4757759721157868,false
long,main σc=1.0 σs=0.20,st-mirren,2011,11/12,T1,47,0.6383349484479364,-0.9607715952998771,1.5991065437478134,false
long,main σc=1.0 σs=0.20,st-mirren,2012,12/13,T1,46,0.8062054430356608,-0.8370725552598273,1.643277998295488,false
long,main σc=1.0 σs=0.20,st-mirren,2013,13/14,T1,41,0.5774077306579419,-0.8643978487125474,1.4418055793704894,false
long,main σc=1.0 σs=0.20,st-mirren,2014,14/15,T1,42,0.43258870802216876,-0.6976682549781253,1.130256963000294,false
long,main σc=1.0 σs=0.20,st-mirren,2015,15/16,T2,42,0.6060416057367972,-0.6871568628094729,1.29319846854627,false
long,main σc=1.0 σs=0.20,st-mirren,2016,16/17,T2,45,0.7722700278627224,-0.6397197421686109,1.4119897700313333,false
long,main σc=1.0 σs=0.20,st-mirren,2017,17/18,T2,41,0.7714226965810187,-0.8294403830377625,1.6008630796187813,false
long,main σc=1.0 σs=0.20,st-mirren,2018,18/19,T1,41,0.5480851161203781,-0.6847313250944482,1.2328164412148264,false
long,main σc=1.0 σs=0.20,st-mirren,2019,19/20,T1,34,0.56012985683716,-0.9160575509474791,1.476187407784639,false
long,main σc=1.0 σs=0.20,st-mirren,2020,20/21,T1,40,0.6710682204933751,-0.9937176540213152,1.6647858745146902,false
long,main σc=1.0 σs=0.20,st-mirren,2021,21/22,T1,37,0.6713096723408475,-0.8648385725775558,1.5361482449184032,false
long,main σc=1.0 σs=0.20,st-mirren,2022,22/23,T1,35,0.672840371517748,-0.9047076976209079,1.5775480691386559,false
long,main σc=1.0 σs=0.20,st-mirren,2023,23/24,T1,37,0.6735597377669249,-0.9529594997930639,1.6265192375599888,false
long,main σc=1.0 σs=0.20,st-mirren,2024,24/25,T1,36,0.8050141918568853,-0.862248062468244,1.6672622543251294,false
long,main σc=1.0 σs=0.20,st-mirren,2025,25/26,T1,41,0.634167084964791,-0.9215377939076621,1.555704878872453,false
long,main σc=1.0 σs=0.20,st-mirren,2026,26/27,T1,8,0.6853739816344856,-0.8399578956747246,1.5253318773092102,false
long,main σc=1.0 σs=0.20,st-mirren-b-u21,2021,21/22,B,2,0.1313198905985562,0.13861112343896564,-0.007291232840409445,false
long,main σc=1.0 σs=0.20,st-mirren-b-u21,2022,22/23,B,1,0.1072021058205432,-0.0176234361183732,0.1248255419389164,false
long,main σc=1.0 σs=0.20,st-mirren-b-u21,2023,23/24,B,1,0.1354117744134758,0.04715656481731216,0.08825520959616363,false
long,main σc=1.0 σs=0.20,st-mirren-b-u21,2025,25/26,B,6,0.24223539264174487,0.06773050010014933,0.17450489254159554,false
long,main σc=1.0 σs=0.20,st-mirren-b-u21,2026,26/27,B,4,0.35685851886551756,-0.07219409859921745,0.429052617464735,false
long,main σc=1.0 σs=0.20,st-mirren-u21,2018,18/19,B,3,0.17689104574450243,-0.008091832684173156,0.18498287842867558,false
long,main σc=1.0 σs=0.20,st-mirren-u21,2019,19/20,B,4,0.08372780495412266,-0.2182581245192512,0.3019859294733739,false
long,main σc=1.0 σs=0.20,stenhousemuir,2008,08/09,T4,40,0.1902611006327893,-0.2556106431054719,0.4458717437382612,false
long,main σc=1.0 σs=0.20,stenhousemuir,2009,09/10,T3,42,0.07734700637743486,-0.323701051681003,0.40104805805843785,false
long,main σc=1.0 σs=0.20,stenhousemuir,2010,10/11,T3,44,0.21687132790277996,-0.26578393554873714,0.4826552634515171,false
long,main σc=1.0 σs=0.20,stenhousemuir,2011,11/12,T3,41,0.2529726029000667,-0.3086212318481036,0.5615938347481703,false
long,main σc=1.0 σs=0.20,stenhousemuir,2012,12/13,T3,45,0.3633689230964269,-0.36370076265189544,0.7270696857483223,false
long,main σc=1.0 σs=0.20,stenhousemuir,2013,13/14,T3,45,0.38719474480493865,-0.2850870158587036,0.6722817606636422,false
long,main σc=1.0 σs=0.20,stenhousemuir,2014,14/15,T3,40,0.2005065818996088,-0.24493730294893662,0.4454438848485454,false
long,main σc=1.0 σs=0.20,stenhousemuir,2015,15/16,T3,42,0.21067958472734089,-0.048953881306282254,0.25963346603362314,false
long,main σc=1.0 σs=0.20,stenhousemuir,2016,16/17,T3,41,0.22759754958837974,-0.16300263384919017,0.3906001834375699,false
long,main σc=1.0 σs=0.20,stenhousemuir,2017,17/18,T4,39,0.21734343280430993,-0.2940409378900357,0.5113843706943456,false
long,main σc=1.0 σs=0.20,stenhousemuir,2018,18/19,T5,4,0.3214966814824584,-0.2916855907540954,0.6131822722365539,false
long,main σc=1.0 σs=0.20,stenhousemuir,2019,19/20,T4,33,0.060440939653403,-0.13599811670804787,0.19643905636145087,false
long,main σc=1.0 σs=0.20,stenhousemuir,2020,20/21,T4,21,0.15089667664341194,-0.14276273232721218,0.29365940897062415,false
long,main σc=1.0 σs=0.20,stenhousemuir,2021,21/22,T4,40,0.15935112180023006,-0.3280295623130701,0.48738068411330016,false
long,main σc=1.0 σs=0.20,stenhousemuir,2022,22/23,T4,40,0.22023150096099015,-0.1761452696239797,0.39637677058496984,false
long,main σc=1.0 σs=0.20,stenhousemuir,2023,23/24,T4,38,0.16902004206315066,-0.503451506675699,0.6724715487388497,false
long,main σc=1.0 σs=0.20,stenhousemuir,2024,24/25,T3,40,0.27930567859976146,-0.41568969684961615,0.6949953754493776,false
long,main σc=1.0 σs=0.20,stenhousemuir,2025,25/26,T3,44,0.38245025689129775,-0.7864958973334419,1.1689461542247397,false
long,main σc=1.0 σs=0.20,stenhousemuir,2026,26/27,T2,9,0.2998598237377018,-0.6190233391461643,0.9188831628838661,false
long,main σc=1.0 σs=0.20,stirling-albion,2008,08/09,T3,39,0.3729625423354445,-0.2524176673856751,0.6253802097211196,false
long,main σc=1.0 σs=0.20,stirling-albion,2009,09/10,T3,44,0.41987277784725713,-0.19714789190416623,0.6170206697514233,false
long,main σc=1.0 σs=0.20,stirling-albion,2010,10/11,T2,40,0.13154399274591846,-0.11235937910474995,0.2439033718506684,false
long,main σc=1.0 σs=0.20,stirling-albion,2011,11/12,T3,40,0.10134866021272079,-0.047033586999149585,0.14838224721187038,false
long,main σc=1.0 σs=0.20,stirling-albion,2012,12/13,T4,40,0.22739863557231244,-0.2182702473594484,0.4456688829317608,false
long,main σc=1.0 σs=0.20,stirling-albion,2013,13/14,T4,42,0.22996581991116938,-0.18787916037644853,0.4178449802876179,false
long,main σc=1.0 σs=0.20,stirling-albion,2014,14/15,T3,41,0.07684220204333873,-0.02241722373030372,0.09925942577364245,false
long,main σc=1.0 σs=0.20,stirling-albion,2015,15/16,T4,43,0.08122284367331378,-0.33954279875312277,0.42076564242643655,false
long,main σc=1.0 σs=0.20,stirling-albion,2016,16/17,T4,41,0.16046865393946347,-0.10793525113222564,0.2684039050716891,false
long,main σc=1.0 σs=0.20,stirling-albion,2017,17/18,T4,38,0.2978220898367327,-0.11433340992145517,0.4121554997581879,false
long,main σc=1.0 σs=0.20,stirling-albion,2018,18/19,T4,38,0.04986220208808878,-0.2547209591726468,0.3045831612607356,false
long,main σc=1.0 σs=0.20,stirling-albion,2019,19/20,T4,32,-0.006267161025575507,-0.34826756933697717,0.34200040831140166,false
long,main σc=1.0 σs=0.20,stirling-albion,2020,20/21,T4,20,0.1942526805671981,-0.4358780785833991,0.6301307591505972,false
long,main σc=1.0 σs=0.20,stirling-albion,2021,21/22,T4,40,0.08072987962799032,-0.3000036915704592,0.3807335711984495,false
long,main σc=1.0 σs=0.20,stirling-albion,2022,22/23,T4,39,0.37907770314619194,-0.3811607782634516,0.7602384814096436,false
long,main σc=1.0 σs=0.20,stirling-albion,2023,23/24,T3,39,0.028569024531443388,-0.2562542489744007,0.2848232735058441,false
long,main σc=1.0 σs=0.20,stirling-albion,2024,24/25,T4,39,0.20112183049154828,-0.08208297027053045,0.2832048007620787,false
long,main σc=1.0 σs=0.20,stirling-albion,2025,25/26,T4,43,0.11204274228040684,-0.11379441249073893,0.22583715477114577,false
long,main σc=1.0 σs=0.20,stirling-albion,2026,26/27,T4,12,0.20675589520857246,0.006982707330983495,0.19977318787758896,false
long,main σc=1.0 σs=0.20,stranraer,2008,08/09,T3,39,0.019277167095901993,0.15967444585557433,-0.14039727875967234,false
long,main σc=1.0 σs=0.20,stranraer,2009,09/10,T4,40,0.1595459547317561,-0.12245173992636428,0.28199769465812036,false
long,main σc=1.0 σs=0.20,stranraer,2010,10/11,T4,43,0.41268220273919887,-0.09378807947292456,0.5064702822121234,false
long,main σc=1.0 σs=0.20,stranraer,2011,11/12,T4,41,0.38062982618456853,-0.08017782926805625,0.4608076554526248,false
long,main σc=1.0 σs=0.20,stranraer,2012,12/13,T3,41,0.12302368685422745,-0.06955534186148163,0.1925790287157091,false
long,main σc=1.0 σs=0.20,stranraer,2013,13/14,T3,47,0.5001564865371897,-0.2833107393199813,0.783467225857171,false
long,main σc=1.0 σs=0.20,stranraer,2014,14/15,T3,46,0.39302035456057927,-0.5206743332809032,0.9136946878414824,false
long,main σc=1.0 σs=0.20,stranraer,2015,15/16,T3,41,0.12934598614403992,-0.3972419943517609,0.5265879804958008,false
long,main σc=1.0 σs=0.20,stranraer,2016,16/17,T3,41,0.2672120897594011,-0.36921817913655114,0.6364302688959522,false
long,main σc=1.0 σs=0.20,stranraer,2017,17/18,T3,40,0.3142121528840448,-0.17863740339196657,0.49284955627601135,false
long,main σc=1.0 σs=0.20,stranraer,2018,18/19,T5,3,0.17272287335278083,-0.11645023131127569,0.28917310466405655,false
long,main σc=1.0 σs=0.20,stranraer,2019,19/20,T3,29,0.11225030560273935,-0.1335161549028681,0.24576646050560746,false
long,main σc=1.0 σs=0.20,stranraer,2020,20/21,T4,22,0.3133360550493548,-0.33116466562733715,0.644500720676692,false
long,main σc=1.0 σs=0.20,stranraer,2021,21/22,T4,38,0.17532145851862171,-0.15303027665274835,0.32835173517137006,false
long,main σc=1.0 σs=0.20,stranraer,2022,22/23,T4,38,0.0973177760146105,-0.12056274376816342,0.21788051978277392,false
long,main σc=1.0 σs=0.20,stranraer,2023,23/24,T4,39,0.031785034115996064,-0.17807703824554266,0.20986207236153873,false
long,main σc=1.0 σs=0.20,stranraer,2024,24/25,T4,40,-0.07251920245430779,-0.23334642323930416,0.16082722078499637,false
long,main σc=1.0 σs=0.20,stranraer,2025,25/26,T4,44,0.17066265090295835,-0.36491417201323634,0.5355768229161947,false
long,main σc=1.0 σs=0.20,stranraer,2026,26/27,T4,12,0.3229768759633761,-0.23650326379958106,0.5594801397629572,false
long,main σc=1.0 σs=0.20,strathspey-thistle-fc,2014,14/15,T5,1,-0.9540960026384198,1.1037241371390112,-2.057820139777431,false
long,main σc=1.0 σs=0.20,strathspey-thistle-fc,2015,15/16,T5,1,-1.0050818470208749,1.117026027891149,-2.122107874912024,false
long,main σc=1.0 σs=0.20,strathspey-thistle-fc,2016,16/17,T5,1,-1.0303720004504424,1.1106445029786003,-2.141016503429043,false
long,main σc=1.0 σs=0.20,strathspey-thistle-fc,2017,17/18,T5,1,-1.0050377425765393,1.0775903320782323,-2.082628074654772,false
long,main σc=1.0 σs=0.20,strathspey-thistle-fc,2018,18/19,T5,1,-1.068427587582554,1.110295694827491,-2.178723282410045,false
long,main σc=1.0 σs=0.20,strathspey-thistle-fc,2019,19/20,T5,2,-0.9970663851543113,0.9971708282863396,-1.994237213440651,false
long,main σc=1.0 σs=0.20,strathspey-thistle-fc,2021,21/22,T5,1,-1.0361397106173982,1.1186290445730125,-2.1547687551904104,false
long,main σc=1.0 σs=0.20,strathspey-thistle-fc,2022,22/23,T5,1,-1.0361996257691513,1.1758053190904976,-2.2120049448596486,false
long,main σc=1.0 σs=0.20,strathspey-thistle-fc,2023,23/24,T5,1,-0.9600323215519913,1.232321909363476,-2.192354230915467,false
long,main σc=1.0 σs=0.20,strathspey-thistle-fc,2024,24/25,T5,1,-1.0294417196582528,1.1778031705490801,-2.207244890207333,false
long,main σc=1.0 σs=0.20,strathspey-thistle-fc,2025,25/26,T5,1,-0.9861248729086499,1.0568554300976545,-2.0429803030063045,false
long,main σc=1.0 σs=0.20,sunnybank,2010,10/11,T5,2,-0.32575372924922225,0.09020370527331219,-0.4159574345225344,false
long,main σc=1.0 σs=0.20,sutton-united,2018,18/19,GUEST,2,-0.2792284271801157,-1.3164474646170319,1.0372190374369161,false
long,main σc=1.0 σs=0.20,syngenta,2022,22/23,T5,1,0.3713053687239992,0.6658994270427493,-0.2945940583187501,false
long,main σc=1.0 σs=0.20,tayport-fc,2023,23/24,T5,1,-0.6725791388027541,0.630714544313907,-1.303293683116661,false
long,main σc=1.0 σs=0.20,tayport-fc,2025,25/26,T5,2,-0.6309832437765956,0.5446344822407203,-1.175617726017316,false
long,main σc=1.0 σs=0.20,the-new-saints,2016,16/17,GUEST,3,0.6050392233185521,-0.6128834461469465,1.2179226694654985,false
long,main σc=1.0 σs=0.20,the-new-saints,2017,17/18,GUEST,4,0.46923732406530605,-0.6720025918329695,1.1412399158982756,false
long,main σc=1.0 σs=0.20,the-new-saints,2018,18/19,GUEST,1,0.5051045519404419,-0.5616503947287345,1.0667549466691764,false
long,main σc=1.0 σs=0.20,the-new-saints,2019,19/20,GUEST,1,0.46868143067240825,-0.6062838567285729,1.0749652874009812,false
long,main σc=1.0 σs=0.20,the-new-saints,2022,22/23,GUEST,1,0.4635351468288286,-0.5607148111545485,1.024249957983377,false
long,main σc=1.0 σs=0.20,the-new-saints,2023,23/24,GUEST,5,0.5639488742488794,-0.6498195307751042,1.2137684050239836,false
long,main σc=1.0 σs=0.20,the-spartans-fc,2008,08/09,T5,2,0.10594650645386895,-0.24786721858038147,0.3538137250342504,false
long,main σc=1.0 σs=0.20,the-spartans-fc,2009,09/10,T5,1,0.036729518475717836,-0.2697734554196126,0.30650297389533043,false
long,main σc=1.0 σs=0.20,the-spartans-fc,2010,10/11,T5,1,0.06301690082464215,-0.20891267339530237,0.2719295742199445,false
long,main σc=1.0 σs=0.20,the-spartans-fc,2011,11/12,T5,1,0.09743443180280452,-0.2917292490649986,0.3891636808678031,false
long,main σc=1.0 σs=0.20,the-spartans-fc,2012,12/13,T5,1,0.004079621765307365,-0.22002798048784733,0.22410760225315468,false
long,main σc=1.0 σs=0.20,the-spartans-fc,2013,13/14,T5,5,-0.06899647294258475,-0.18840352426450252,0.11940705132191777,false
long,main σc=1.0 σs=0.20,the-spartans-fc,2014,14/15,T5,7,0.191781895305515,-0.3502923309994621,0.5420742263049771,false
long,main σc=1.0 σs=0.20,the-spartans-fc,2015,15/16,T5,2,0.04395470657048278,-0.25854207535083135,0.30249678192131413,false
long,main σc=1.0 σs=0.20,the-spartans-fc,2016,16/17,T5,4,0.13056053350253627,-0.09146661141768009,0.22202714492021636,false
long,main σc=1.0 σs=0.20,the-spartans-fc,2017,17/18,T5,5,0.14637428865090413,-0.302772031234263,0.4491463198851671,false
long,main σc=1.0 σs=0.20,the-spartans-fc,2018,18/19,T5,2,0.06431498318289751,-0.24514589374875165,0.30946087693164914,false
